>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:33:01 +0200
xnode:	neotest@z6001.ivan.nexedi.com (2401:5180:0:6f::1 192.168.0.16)
uname:	Linux z6001-COMP-2784 4.13.0-36-generic #40-Ubuntu SMP Fri Feb 16 20:07:48 UTC 2018 x86_64 x86_64 x86_64 GNU/Linux
cpu:	Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz
cpu/[0-23]/freq: acpi-cpufreq/performance [2.66GHz - 2.66GHz]
cpu/[0-23]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: ADATA SU800       rev 8BS  119,2G
nic/enp1s0: Broadcom Limited NetXtreme BCM5764M Gigabit Ethernet PCIe rev 10
nic/enp1s0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/enp1s0/coalesce: rxc: 20μs/5f/0μs-irq/5f-irq,  txc: 72μs/53f/0μs-irq/5f-irq
nic/enp1s0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/enp1s0: RX coalesce latency is max 20μs - that will add to networked request-reply latency
sw/python:          Python 2.7.12
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.25-MariaDB-1 for debian-linux-gnu on x86_64 (Ubuntu 17.10)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	z6001
cluster:
Benchmarkpystone 1 116106 pystone/s	# POLL·0 C1·82 C1E·0 C3·20 C6·359
Benchmarkpystone 1 113708 pystone/s	# POLL·0 C1·61 C1E·1 C3·17 C6·327
Benchmarkpystone 1 113468 pystone/s	# POLL·0 C1·76 C1E·0 C3·21 C6·402
Benchmarkpystone 1 103554 pystone/s	# POLL·4 C1·85 C1E·4 C3·15 C6·338
Benchmarkpystone 1 113983 pystone/s	# POLL·2 C1·106 C1E·4 C3·10 C6·457
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	2527.2 req/s  395.691 latency-µs/object	# POLL·10 C1·1817 C1E·29979 C3·32507 C6·7601

# 2 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3314.4 req/s  603.429 latency-µs/object	# POLL·6 C1·1133 C1E·30024 C3·32938 C6·4771
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3820.5 req/s  523.489 latency-µs/object	# POLL·4 C1·7121 C1E·33308 C3·16071 C6·15328
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3522.0 req/s  567.852 latency-µs/object	# POLL·9 C1·4066 C1E·24988 C3·26252 C6·9079
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3590.2 req/s  557.076 latency-µs/object	# POLL·2 C1·4530 C1E·25682 C3·31110 C6·6281
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3897.5 req/s  513.146 latency-µs/object	# POLL·7 C1·8567 C1E·21874 C3·28319 C6·8315

# 3 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	3916.5 req/s  765.992 latency-µs/object	# POLL·14 C1·18661 C1E·31751 C3·40330 C6·15470
Benchmarkneo/py(!log)/sql-zwrk.go·3 5000	4196.5 req/s  714.878 latency-µs/object	# POLL·7 C1·10279 C1E·27359 C3·26153 C6·7179
Benchmarkneo/py(!log)/sql-zwrk.go·3 5000	3902.1 req/s  768.814 latency-µs/object	# POLL·3 C1·12043 C1E·27500 C3·17289 C6·10446
Benchmarkneo/py(!log)/sql-zwrk.go·3 5000	3649.1 req/s  822.121 latency-µs/object	# POLL·10 C1·6361 C1E·24568 C3·28691 C6·6813
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	3876.9 req/s  773.813 latency-µs/object	# POLL·6 C1·19520 C1E·37819 C3·30660 C6·22256

# 4 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	4077.6 req/s  980.975 latency-µs/object	# POLL·5 C1·10789 C1E·23700 C3·21466 C6·12725
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	3663.7 req/s  1091.798 latency-µs/object	# POLL·4 C1·6883 C1E·23627 C3·26243 C6·11652
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	3470.4 req/s  1152.600 latency-µs/object	# POLL·11 C1·4808 C1E·27127 C3·19537 C6·15848
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	3513.4 req/s  1138.499 latency-µs/object	# POLL·4 C1·6348 C1E·26759 C3·25939 C6·10013
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	3913.4 req/s  1022.134 latency-µs/object	# POLL·6 C1·8222 C1E·26661 C3·21518 C6·10018

# 8 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·8 5000	3650.7 req/s  2191.331 latency-µs/object	# POLL·5 C1·5679 C1E·26129 C3·28009 C6·8118
Benchmarkneo/py(!log)/sql-zwrk.go·8 5000	3825.8 req/s  2091.082 latency-µs/object	# POLL·7 C1·7058 C1E·24810 C3·26241 C6·9484
Benchmarkneo/py(!log)/sql-zwrk.go·8 5000	3826.8 req/s  2090.545 latency-µs/object	# POLL·7 C1·7825 C1E·31068 C3·20189 C6·11083
Benchmarkneo/py(!log)/sql-zwrk.go·8 5000	3690.3 req/s  2167.833 latency-µs/object	# POLL·6 C1·6143 C1E·24387 C3·30039 C6·6823
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	3970.1 req/s  2015.071 latency-µs/object	# POLL·7 C1·17350 C1E·49236 C3·48333 C6·4915

# 12 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	3392.0 req/s  3537.763 latency-µs/object	# POLL·11 C1·5123 C1E·25244 C3·29515 C6·7552
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	3249.4 req/s  3693.015 latency-µs/object	# POLL·11 C1·925 C1E·30062 C3·30173 C6·8056
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	3933.5 req/s  3050.710 latency-µs/object	# POLL·7 C1·11067 C1E·24810 C3·20311 C6·13163
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	3648.8 req/s  3288.766 latency-µs/object	# POLL·6 C1·5494 C1E·26186 C3·26631 C6·11668
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	4029.5 req/s  2978.045 latency-µs/object	# POLL·2 C1·9393 C1E·35163 C3·15777 C6·14738

# 16 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·16 5000	3629.0 req/s  4408.986 latency-µs/object	# POLL·8 C1·11020 C1E·26266 C3·26460 C6·4593
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	4154.0 req/s  3851.670 latency-µs/object	# POLL·4 C1·20698 C1E·44180 C3·37843 C6·14847
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	3757.5 req/s  4258.192 latency-µs/object	# POLL·14 C1·19120 C1E·47560 C3·33401 C6·17929
Benchmarkneo/py(!log)/sql-zwrk.go·16 5000	3177.0 req/s  5036.119 latency-µs/object	# POLL·10 C1·768 C1E·28362 C3·28624 C6·8752
Benchmarkneo/py(!log)/sql-zwrk.go·16 5000	3710.6 req/s  4312.013 latency-µs/object	# POLL·6 C1·8988 C1E·21165 C3·30245 C6·6729
2018-03-05 14:49:56.8958 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1
Connection to None lost
Benchmarkneo/go/fs1-zhash.py 2127 516.4 µs/object	# crc32:14640593  nread=8540363  t=1.099s
# POLL·3 C1·507 C1E·5825 C3·9989 C6·2364
Benchmarkneo/go/fs1-zhash.py 2127 555.8 µs/object	# crc32:14640593  nread=8540363  t=1.183s	# POLL·0 C1·92 C1E·2580 C3·9608 C6·4579
Benchmarkneo/go/fs1-zhash.py 2127 460.9 µs/object	# crc32:14640593  nread=8540363  t=0.981s	# POLL·4 C1·339 C1E·4166 C3·9887 C6·2814
Benchmarkneo/go/fs1-zhash.py 2127 551.4 µs/object	# crc32:14640593  nread=8540363  t=1.173s	# POLL·3 C1·183 C1E·2628 C3·10884 C6·3108
Benchmarkneo/go/fs1-zhash.py 2127 551.7 µs/object	# crc32:14640593  nread=8540363  t=1.174s	# POLL·3 C1·87 C1E·2620 C3·11315 C6·2749

Benchmarkneo/go/fs1-zhash.go 2127 99.6 µs/object	# crc32:14640593  nread=8540363  t=211.953238ms	# POLL·7 C1·1501 C1E·17580 C3·703 C6·567
Benchmarkneo/go/fs1-zhash.go 2127 104.2 µs/object	# crc32:14640593  nread=8540363  t=221.813116ms	# POLL·15 C1·1518 C1E·17114 C3·571 C6·1126
Benchmarkneo/go/fs1-zhash.go 2127 102.9 µs/object	# crc32:14640593  nread=8540363  t=218.90561ms	# POLL·8 C1·1846 C1E·17090 C3·541 C6·881
Benchmarkneo/go/fs1-zhash.go 2127 99.4 µs/object	# crc32:14640593  nread=8540363  t=211.623774ms	# POLL·7 C1·1620 C1E·17069 C3·814 C6·627
Benchmarkneo/go/fs1-zhash.go 2127 108.9 µs/object	# crc32:14640593  nread=8540363  t=231.815955ms	# POLL·6 C1·1250 C1E·17514 C3·351 C6·896
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 35.7 µs/object	# crc32:14640593  nread=8540363  t=75.980361ms	# POLL·16 C1·4017 C1E·4691 C3·313 C6·609
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 36.7 µs/object	# crc32:14640593  nread=8540363  t=78.144058ms	# POLL·21 C1·4034 C1E·5180 C3·513 C6·562
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 35.0 µs/object	# crc32:14640593  nread=8540363  t=74.466834ms	# POLL·17 C1·4051 C1E·4320 C3·480 C6·587
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 35.5 µs/object	# crc32:14640593  nread=8540363  t=75.588208ms	# POLL·65 C1·4376 C1E·4854 C3·352 C6·560
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 35.5 µs/object	# crc32:14640593  nread=8540363  t=75.466142ms	# POLL·29 C1·4183 C1E·4059 C3·531 C6·628

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 20000	10551.4 req/s  94.774 latency-µs/object	# POLL·31 C1·28462 C1E·238025 C3·10980 C6·7750
Benchmarkneo/go/fs1-zwrk.go·1 20000	11142.8 req/s  89.744 latency-µs/object	# POLL·31 C1·30379 C1E·228022 C3·8784 C6·10580
Benchmarkneo/go/fs1-zwrk.go·1 20000	10197.3 req/s  98.065 latency-µs/object	# POLL·17 C1·35244 C1E·232609 C3·6654 C6·9184
E0305 14:50:22.436880   21463 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:49342: 192.168.0.16:5554 - 192.168.0.16:49342: accept: node link is not listening for incoming connections
Benchmarkneo/go/fs1-zwrk.go·1 20000	11437.9 req/s  87.428 latency-µs/object	# POLL·37 C1·34522 C1E·218805 C3·3166 C6·14388
Benchmarkneo/go/fs1-zwrk.go·1 20000	10558.7 req/s  94.709 latency-µs/object	# POLL·21 C1·31271 C1E·227057 C3·8586 C6·8897

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 30000	22389.7 req/s  89.327 latency-µs/object	# POLL·35 C1·21624 C1E·129638 C3·2746 C6·5177
Benchmarkneo/go/fs1-zwrk.go·2 30000	22900.4 req/s  87.335 latency-µs/object	# POLL·43 C1·20932 C1E·127658 C3·3601 C6·3953
Benchmarkneo/go/fs1-zwrk.go·2 30000	22876.7 req/s  87.425 latency-µs/object	# POLL·42 C1·21819 C1E·123910 C3·3333 C6·4500
Benchmarkneo/go/fs1-zwrk.go·2 30000	22501.6 req/s  88.883 latency-µs/object	# POLL·47 C1·22667 C1E·128075 C3·3718 C6·4292
Benchmarkneo/go/fs1-zwrk.go·2 30000	22071.5 req/s  90.615 latency-µs/object	# POLL·44 C1·19773 C1E·126882 C3·3227 C6·6025

# 3 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·3 50000	31571.5 req/s  95.022 latency-µs/object	# POLL·86 C1·19503 C1E·160622 C3·3854 C6·4078
Benchmarkneo/go/fs1-zwrk.go·3 50000	31891.4 req/s  94.069 latency-µs/object	# POLL·87 C1·20231 C1E·159822 C3·3318 C6·4018
Benchmarkneo/go/fs1-zwrk.go·3 50000	31703.7 req/s  94.626 latency-µs/object	# POLL·87 C1·20433 C1E·159915 C3·2734 C6·4483
Benchmarkneo/go/fs1-zwrk.go·3 50000	31810.7 req/s  94.308 latency-µs/object	# POLL·78 C1·20735 C1E·157116 C3·3871 C6·3385
Benchmarkneo/go/fs1-zwrk.go·3 50000	31854.2 req/s  94.179 latency-µs/object	# POLL·103 C1·20893 C1E·159209 C3·2268 C6·4591

# 4 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·4 100000	43175.7 req/s  92.645 latency-µs/object	# POLL·244 C1·21494 C1E·261395 C3·4164 C6·3956
Benchmarkneo/go/fs1-zwrk.go·4 100000	43311.2 req/s  92.355 latency-µs/object	# POLL·250 C1·22160 C1E·259393 C3·3850 C6·4856
Benchmarkneo/go/fs1-zwrk.go·4 100000	43363.3 req/s  92.244 latency-µs/object	# POLL·250 C1·21544 C1E·260474 C3·3710 C6·4651
Benchmarkneo/go/fs1-zwrk.go·4 100000	43256.4 req/s  92.472 latency-µs/object	# POLL·226 C1·22429 C1E·260855 C3·4968 C6·3936
Benchmarkneo/go/fs1-zwrk.go·4 100000	43226.1 req/s  92.537 latency-µs/object	# POLL·256 C1·21551 C1E·261450 C3·3576 C6·4372

# 8 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·8 100000	78347.4 req/s  102.109 latency-µs/object	# POLL·6669 C1·75956 C1E·226086 C3·1025 C6·1869
Benchmarkneo/go/fs1-zwrk.go·8 100000	78189.6 req/s  102.315 latency-µs/object	# POLL·6784 C1·78927 C1E·223119 C3·1751 C6·663
Benchmarkneo/go/fs1-zwrk.go·8 100000	78053.3 req/s  102.494 latency-µs/object	# POLL·6742 C1·76729 C1E·227770 C3·917 C6·1661
Benchmarkneo/go/fs1-zwrk.go·8 100000	77996.8 req/s  102.568 latency-µs/object	# POLL·6867 C1·77110 C1E·229058 C3·893 C6·1421
Benchmarkneo/go/fs1-zwrk.go·8 100000	77972.7 req/s  102.600 latency-µs/object	# POLL·6698 C1·77402 C1E·226105 C3·1477 C6·1163

# 12 clients in parallel
E0305 14:51:15.127951   21463 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:49814: 192.168.0.16:5554 - 192.168.0.16:49814: accept: node link is not listening for incoming connections
Benchmarkneo/go/fs1-zwrk.go·12 200000	92201.4 req/s  130.150 latency-µs/object	# POLL·18472 C1·212839 C1E·145393 C3·1930 C6·1066
Benchmarkneo/go/fs1-zwrk.go·12 200000	92640.3 req/s  129.533 latency-µs/object	# POLL·18553 C1·214035 C1E·144812 C3·703 C6·1582
Benchmarkneo/go/fs1-zwrk.go·12 200000	92414.3 req/s  129.850 latency-µs/object	# POLL·18397 C1·214277 C1E·145855 C3·1296 C6·1140
Benchmarkneo/go/fs1-zwrk.go·12 200000	92740.5 req/s  129.393 latency-µs/object	# POLL·18496 C1·214634 C1E·142349 C3·1782 C6·1211
Benchmarkneo/go/fs1-zwrk.go·12 200000	92296.0 req/s  130.016 latency-µs/object	# POLL·18212 C1·211475 C1E·145685 C3·791 C6·2052

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 200000	102345.6 req/s  156.333 latency-µs/object	# POLL·15013 C1·170691 C1E·91789 C3·1653 C6·1589
Benchmarkneo/go/fs1-zwrk.go·16 200000	101358.4 req/s  157.856 latency-µs/object	# POLL·15051 C1·172720 C1E·93106 C3·1628 C6·1520
Benchmarkneo/go/fs1-zwrk.go·16 200000	102248.3 req/s  156.482 latency-µs/object	# POLL·15329 C1·172005 C1E·94470 C3·1211 C6·953
Benchmarkneo/go/fs1-zwrk.go·16 200000	101869.6 req/s  157.064 latency-µs/object	# POLL·14735 C1·168043 C1E·93486 C3·1694 C6·1064
Benchmarkneo/go/fs1-zwrk.go·16 200000	102932.1 req/s  155.442 latency-µs/object	# POLL·14965 C1·167414 C1E·91570 C3·901 C6·2206
2018/03/05 14:51:46 accept tcp 192.168.0.16:5554: use of closed network connection
2018-03-05 14:51:46.6085 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 71.4 µs/object	# crc32:14640593  nread=8540363  t=151.834385ms
# POLL·1 C1·4532 C1E·11583 C3·319 C6·814
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 77.2 µs/object	# crc32:14640593  nread=8540363  t=164.282207ms
# POLL·2 C1·4008 C1E·13007 C3·579 C6·415
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 72.6 µs/object	# crc32:14640593  nread=8540363  t=154.392369ms
# POLL·5 C1·4793 C1E·11202 C3·312 C6·417
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 73.0 µs/object	# crc32:14640593  nread=8540363  t=155.26231ms
# POLL·8 C1·4173 C1E·12627 C3·235 C6·844
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 75.0 µs/object	# crc32:14640593  nread=8540363  t=159.692103ms
# POLL·3 C1·3692 C1E·13037 C3·139 C6·607
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 26.5 µs/object	# crc32:14640593  nread=8540363  t=56.341798ms
# POLL·67 C1·5478 C1E·2975 C3·571 C6·472
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 27.3 µs/object	# crc32:14640593  nread=8540363  t=58.086894ms
# POLL·27 C1·5504 C1E·2759 C3·628 C6·506
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 26.9 µs/object	# crc32:14640593  nread=8540363  t=57.142883ms
# POLL·57 C1·5632 C1E·2862 C3·583 C6·533
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 26.4 µs/object	# crc32:14640593  nread=8540363  t=56.220356ms
# POLL·30 C1·5874 C1E·2674 C3·542 C6·476
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 28.8 µs/object	# crc32:14640593  nread=8540363  t=61.199832ms
# POLL·62 C1·5737 C1E·2628 C3·500 C6·515

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	16045.2 req/s  62.324 latency-µs/object
# POLL·13 C1·78687 C1E·169882 C3·2747 C6·5271
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	14961.3 req/s  66.839 latency-µs/object
# POLL·27 C1·70556 C1E·177599 C3·3607 C6·4787
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	15239.4 req/s  65.619 latency-µs/object
# POLL·42 C1·74989 C1E·167670 C3·2412 C6·4591
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	14788.4 req/s  67.620 latency-µs/object
# POLL·30 C1·69663 C1E·170383 C3·1831 C6·3939
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	15248.8 req/s  65.579 latency-µs/object
# POLL·28 C1·72556 C1E·176153 C3·3071 C6·3350

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	31591.7 req/s  63.308 latency-µs/object
# POLL·86 C1·101804 C1E·98281 C3·4576 C6·8093
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	31580.3 req/s  63.331 latency-µs/object
# POLL·102 C1·102806 C1E·98152 C3·6689 C6·6646
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	31323.5 req/s  63.850 latency-µs/object
# POLL·110 C1·100248 C1E·100673 C3·5349 C6·8501
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	31525.2 req/s  63.441 latency-µs/object
# POLL·95 C1·102101 C1E·95784 C3·7554 C6·5853
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	31586.5 req/s  63.318 latency-µs/object
# POLL·104 C1·102503 C1E·98893 C3·4825 C6·8134

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	43894.1 req/s  68.346 latency-µs/object
# POLL·216 C1·127574 C1E·162009 C3·9231 C6·7394
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	43957.9 req/s  68.247 latency-µs/object
# POLL·245 C1·127619 C1E·159608 C3·9021 C6·7808
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	43730.6 req/s  68.602 latency-µs/object
# POLL·224 C1·126469 C1E·163708 C3·8283 C6·8651
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	43816.8 req/s  68.467 latency-µs/object
# POLL·226 C1·126014 C1E·165037 C3·8897 C6·8117
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	43757.7 req/s  68.559 latency-µs/object
# POLL·231 C1·125347 C1E·165033 C3·10573 C6·6187

# 4 clients in parallel
E0305 14:52:26.972258   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:50618: 192.168.0.16:5554 - 192.168.0.16:50618: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	57332.6 req/s  69.768 latency-µs/object
# POLL·349 C1·89322 C1E·165163 C3·7857 C6·8045
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	57469.6 req/s  69.602 latency-µs/object
# POLL·336 C1·90379 C1E·166479 C3·10047 C6·5166
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	57493.6 req/s  69.573 latency-µs/object
# POLL·345 C1·90983 C1E·163616 C3·8510 C6·6942
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	57774.6 req/s  69.235 latency-µs/object
# POLL·303 C1·91359 C1E·164351 C3·11643 C6·3623
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	57732.0 req/s  69.286 latency-µs/object
# POLL·369 C1·93191 C1E·162714 C3·6512 C6·7964

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	100096.6 req/s  79.923 latency-µs/object
# POLL·7562 C1·202380 C1E·254308 C3·5850 C6·1523
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	100421.2 req/s  79.664 latency-µs/object
# POLL·7351 C1·202914 C1E·255745 C3·5473 C6·2292
E0305 14:52:44.604378   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:50814: 192.168.0.16:5554 - 192.168.0.16:50814: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	100084.7 req/s  79.932 latency-µs/object
# POLL·7504 C1·204207 C1E·253765 C3·5548 C6·2404
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	100181.3 req/s  79.855 latency-µs/object
# POLL·7488 C1·204472 C1E·254267 C3·4960 C6·2764
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	100106.6 req/s  79.915 latency-µs/object
# POLL·7607 C1·203143 C1E·256720 C3·4548 C6·3010

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	116060.1 req/s  103.395 latency-µs/object
# POLL·15300 C1·243555 C1E·97820 C3·1171 C6·1529
E0305 14:52:56.454579   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:50984: 192.168.0.16:5554 - 192.168.0.16:50984: accept: node link is not listening for incoming connections
E0305 14:52:56.454582   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:50984: 192.168.0.16:5554 - 192.168.0.16:50984: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	115929.6 req/s  103.511 latency-µs/object
# POLL·15386 C1·244692 C1E·97692 C3·1184 C6·1264
E0305 14:52:59.519040   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:51042: 192.168.0.16:5554 - 192.168.0.16:51042: accept: node link is not listening for incoming connections
E0305 14:52:59.519562   24948 storage.go:522] storage(192.168.0.16:5554): accept: serve 192.168.0.16:5554 - 192.168.0.16:51038: 192.168.0.16:5554 - 192.168.0.16:51038: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	116357.6 req/s  103.130 latency-µs/object
# POLL·15513 C1·243972 C1E·98253 C3·1027 C6·1977
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	116081.4 req/s  103.376 latency-µs/object
# POLL·15222 C1·244477 C1E·96990 C3·1111 C6·1788
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	116219.2 req/s  103.253 latency-µs/object
# POLL·15276 C1·245189 C1E·95550 C3·1117 C6·1642

# 16 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
