>>> bench-cluster neotest@rio:1

*** neotest: node: (server)
date:	Mon, 05 Mar 2018 15:16:47 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1580-g7c21fb98-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** neotest: node: (client)
date:	Mon, 05 Mar 2018 15:16:48 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb98
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** server cpu:
node:	deco
cluster:
Benchmarkpystone 1 218123 pystone/s	# POLL·0 C1·0 C1E·3 C3·13 C6·48 C7s·0 C8·60 C9·0 C10·8
Benchmarkpystone 1 215387 pystone/s	# POLL·0 C1·0 C1E·8 C3·15 C6·37 C7s·0 C8·71 C9·0 C10·5
Benchmarkpystone 1 218805 pystone/s	# POLL·0 C1·0 C1E·3 C3·10 C6·41 C7s·0 C8·64 C9·0 C10·5
Benchmarkpystone 1 213975 pystone/s	# POLL·1 C1·0 C1E·5 C3·20 C6·38 C7s·0 C8·72 C9·0 C10·3
Benchmarkpystone 1 212759 pystone/s	# POLL·0 C1·1 C1E·6 C3·16 C6·42 C7s·0 C8·71 C9·0 C10·2
Benchmarkzeo/py/fs1-zwrk.go·3 10000	5056.5 req/s  593.300 latency-µs/object	# POLL·2 C1·307 C1E·21919 C3·10600 C6·16088

# 4 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·4 10000	7480.8 req/s  534.701 latency-µs/object	# POLL·3 C1·382 C1E·25110 C3·10189 C6·12155
Benchmarkzeo/py/fs1-zwrk.go·4 10000	7467.3 req/s  535.670 latency-µs/object	# POLL·1 C1·412 C1E·25349 C3·10715 C6·11320
Benchmarkzeo/py/fs1-zwrk.go·4 10000	7483.0 req/s  534.548 latency-µs/object	# POLL·2 C1·374 C1E·24907 C3·10484 C6·11882
Benchmarkzeo/py/fs1-zwrk.go·4 10000	7444.1 req/s  537.340 latency-µs/object	# POLL·1 C1·418 C1E·24998 C3·10564 C6·11684
Benchmarkzeo/py/fs1-zwrk.go·4 10000	7409.4 req/s  539.858 latency-µs/object	# POLL·1 C1·351 C1E·25430 C3·12121 C6·9746

# 8 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·8 20000	12248.0 req/s  653.167 latency-µs/object	# POLL·11 C1·1659 C1E·66662 C3·23356 C6·14807
Benchmarkzeo/py/fs1-zwrk.go·8 20000	13107.5 req/s  610.337 latency-µs/object	# POLL·4 C1·1618 C1E·61496 C3·23967 C6·14950
Benchmarkzeo/py/fs1-zwrk.go·8 20000	12184.6 req/s  656.566 latency-µs/object	# POLL·5 C1·1740 C1E·69021 C3·23336 C6·15524
Benchmarkzeo/py/fs1-zwrk.go·8 20000	12558.8 req/s  637.004 latency-µs/object	# POLL·2 C1·1533 C1E·68643 C3·22135 C6·14697
Benchmarkzeo/py/fs1-zwrk.go·8 20000	12642.1 req/s  632.808 latency-µs/object	# POLL·4 C1·1642 C1E·63758 C3·23324 C6·16060

# 12 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·12 20000	14015.2 req/s  856.216 latency-µs/object	# POLL·8 C1·1780 C1E·56864 C3·24564 C6·14539
Benchmarkzeo/py/fs1-zwrk.go·12 20000	12762.6 req/s  940.248 latency-µs/object	# POLL·12 C1·1601 C1E·61444 C3·24982 C6·14521
Benchmarkzeo/py/fs1-zwrk.go·12 20000	12801.6 req/s  937.381 latency-µs/object	# POLL·6 C1·1571 C1E·60682 C3·25456 C6·13578
Benchmarkzeo/py/fs1-zwrk.go·12 20000	12746.1 req/s  941.463 latency-µs/object	# POLL·8 C1·1606 C1E·60329 C3·26666 C6·14448
Benchmarkzeo/py/fs1-zwrk.go·12 20000	12778.4 req/s  939.084 latency-µs/object	# POLL·5 C1·1642 C1E·62549 C3·24124 C6·14361

# 16 clients in parallel
Benchmarkzeo/py/fs1-zwrk.go·16 20000	12986.0 req/s  1232.096 latency-µs/object	# POLL·6 C1·1526 C1E·59724 C3·25961 C6·13282
Benchmarkzeo/py/fs1-zwrk.go·16 20000	12999.9 req/s  1230.775 latency-µs/object	# POLL·5 C1·1543 C1E·60491 C3·24937 C6·13349
Benchmarkzeo/py/fs1-zwrk.go·16 20000	13002.3 req/s  1230.551 latency-µs/object	# POLL·3 C1·1506 C1E·61671 C3·23989 C6·13069
Benchmarkzeo/py/fs1-zwrk.go·16 20000	12987.6 req/s  1231.944 latency-µs/object	# POLL·5 C1·1478 C1E·58229 C3·26066 C6·14251
Benchmarkzeo/py/fs1-zwrk.go·16 20000	12939.5 req/s  1236.521 latency-µs/object	# POLL·2 C1·1463 C1E·58409 C3·26068 C6·13502

*** NEO/py sqlite
Benchmarkneo/py/sqlite-zhash.py 2127 950.8 µs/object	# crc32:14640593  nread=8540363  t=2.023s	# POLL·0 C1·290 C1E·8473 C3·3179 C6·2622
Benchmarkneo/py/sqlite-zhash.py 2127 897.8 µs/object	# crc32:14640593  nread=8540363  t=1.910s	# POLL·1 C1·249 C1E·9250 C3·2757 C6·2988
Benchmarkneo/py/sqlite-zhash.py 2127 965.6 µs/object	# crc32:14640593  nread=8540363  t=2.055s	# POLL·0 C1·130 C1E·10165 C3·2604 C6·2947
Benchmarkneo/py/sqlite-zhash.py 2127 941.8 µs/object	# crc32:14640593  nread=8540363  t=2.004s	# POLL·0 C1·105 C1E·14682 C3·340 C6·2462
Benchmarkneo/py/sqlite-zhash.py 2127 900.0 µs/object	# crc32:14640593  nread=8540363  t=1.915s	# POLL·1 C1·118 C1E·14100 C3·451 C6·2490

Benchmarkneo/py/sqlite-zhash.go 2127 622.8 µs/object	# crc32:14640593  nread=8540363  t=1.325418701s	# POLL·1 C1·44 C1E·2781 C3·4060 C6·4680
Benchmarkneo/py/sqlite-zhash.go 2127 624.0 µs/object	# crc32:14640593  nread=8540363  t=1.32787862s	# POLL·0 C1·42 C1E·3085 C3·4137 C6·4490
Benchmarkneo/py/sqlite-zhash.go 2127 616.2 µs/object	# crc32:14640593  nread=8540363  t=1.311245981s	# POLL·1 C1·25 C1E·2974 C3·4027 C6·4535
Benchmarkneo/py/sqlite-zhash.go 2127 627.0 µs/object	# crc32:14640593  nread=8540363  t=1.334204331s	# POLL·0 C1·32 C1E·3326 C3·4125 C6·4523
Benchmarkneo/py/sqlite-zhash.go 2127 664.0 µs/object	# crc32:14640593  nread=8540363  t=1.412938475s	# POLL·0 C1·43 C1E·2661 C3·4066 C6·4680
Benchmarkneo/py/sqlite-zhash.go+prefetch128 2127 127.2 µs/object	# crc32:14640593  nread=8540363  t=270.610168ms	# POLL·3 C1·496 C1E·6932 C3·334 C6·820
Benchmarkneo/py/sqlite-zhash.go+prefetch128 2127 122.8 µs/object	# crc32:14640593  nread=8540363  t=261.385943ms	# POLL·1 C1·238 C1E·7307 C3·248 C6·713
Benchmarkneo/py/sqlite-zhash.go+prefetch128 2127 128.5 µs/object	# crc32:14640593  nread=8540363  t=273.51428ms	# POLL·1 C1·524 C1E·7122 C3·392 C6·809
Benchmarkneo/py/sqlite-zhash.go+prefetch128 2127 140.1 µs/object	# crc32:14640593  nread=8540363  t=298.107976ms	# POLL·2 C1·301 C1E·7531 C3·304 C6·805
Benchmarkneo/py/sqlite-zhash.go+prefetch128 2127 149.3 µs/object	# crc32:14640593  nread=8540363  t=317.80717ms	# POLL·1 C1·574 C1E·7662 C3·352 C6·879

# 1 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·1 3000	1621.9 req/s  616.573 latency-µs/object	# POLL·2 C1·98 C1E·6782 C3·9646 C6·11143
Benchmarkneo/py/sqlite-zwrk.go·1 3000	1588.8 req/s  629.404 latency-µs/object	# POLL·0 C1·108 C1E·8871 C3·10157 C6·10904
Benchmarkneo/py/sqlite-zwrk.go·1 3000	1593.9 req/s  627.385 latency-µs/object	# POLL·0 C1·112 C1E·6209 C3·10109 C6·11055
Benchmarkneo/py/sqlite-zwrk.go·1 3000	1585.0 req/s  630.917 latency-µs/object	# POLL·0 C1·115 C1E·7441 C3·10143 C6·11059
Benchmarkneo/py/sqlite-zwrk.go·1 3000	1579.2 req/s  633.225 latency-µs/object	# POLL·1 C1·126 C1E·6376 C3·10018 C6·11288

# 2 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·2 5000	3328.6 req/s  600.857 latency-µs/object	# POLL·1 C1·103 C1E·21861 C3·6616 C6·10758
Benchmarkneo/py/sqlite-zwrk.go·2 5000	3445.5 req/s  580.470 latency-µs/object	# POLL·1 C1·121 C1E·24216 C3·6119 C6·10533
Benchmarkneo/py/sqlite-zwrk.go·2 5000	3226.5 req/s  619.862 latency-µs/object	# POLL·0 C1·100 C1E·23266 C3·5744 C6·11934
Benchmarkneo/py/sqlite-zwrk.go·2 5000	3335.3 req/s  599.645 latency-µs/object	# POLL·2 C1·104 C1E·25926 C3·6148 C6·10247
Benchmarkneo/py/sqlite-zwrk.go·2 5000	3408.0 req/s  586.857 latency-µs/object	# POLL·0 C1·79 C1E·27002 C3·6736 C6·9004

# 3 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5261.2 req/s  570.215 latency-µs/object	# POLL·0 C1·200 C1E·39026 C3·10046 C6·13369
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5157.0 req/s  581.736 latency-µs/object	# POLL·2 C1·186 C1E·39263 C3·9652 C6·12002
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5234.5 req/s  573.122 latency-µs/object	# POLL·0 C1·189 C1E·41328 C3·8998 C6·12061
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5281.2 req/s  568.052 latency-µs/object	# POLL·2 C1·111 C1E·41262 C3·8956 C6·12116
Benchmarkneo/py/sqlite-zwrk.go·3 10000	5322.7 req/s  563.629 latency-µs/object	# POLL·2 C1·248 C1E·40280 C3·9623 C6·12232

# 4 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7114.1 req/s  562.260 latency-µs/object	# POLL·1 C1·147 C1E·36887 C3·10968 C6·10692
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7611.9 req/s  525.492 latency-µs/object	# POLL·1 C1·203 C1E·37807 C3·9193 C6·10354
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7643.7 req/s  523.308 latency-µs/object	# POLL·0 C1·114 C1E·38623 C3·9191 C6·9655
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7105.9 req/s  562.913 latency-µs/object	# POLL·3 C1·238 C1E·36218 C3·11428 C6·10131
Benchmarkneo/py/sqlite-zwrk.go·4 10000	7460.1 req/s  536.185 latency-µs/object	# POLL·1 C1·142 C1E·38242 C3·9215 C6·9973

# 8 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·8 10000	8110.7 req/s  986.356 latency-µs/object	# POLL·6 C1·277 C1E·35493 C3·11803 C6·8875
Benchmarkneo/py/sqlite-zwrk.go·8 10000	8100.7 req/s  987.565 latency-µs/object	# POLL·3 C1·196 C1E·37199 C3·11964 C6·7926
Benchmarkneo/py/sqlite-zwrk.go·8 10000	8027.6 req/s  996.563 latency-µs/object	# POLL·0 C1·195 C1E·36738 C3·11856 C6·8356
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7894.0 req/s  1013.433 latency-µs/object	# POLL·4 C1·208 C1E·37499 C3·12168 C6·8390
Benchmarkneo/py/sqlite-zwrk.go·8 10000	7875.5 req/s  1015.810 latency-µs/object	# POLL·1 C1·242 C1E·37163 C3·9806 C6·9611

# 12 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·12 10000	8590.9 req/s  1396.826 latency-µs/object	# POLL·1 C1·442 C1E·36906 C3·9803 C6·7975
Benchmarkneo/py/sqlite-zwrk.go·12 10000	8598.8 req/s  1395.536 latency-µs/object	# POLL·2 C1·397 C1E·36599 C3·10403 C6·8496
Benchmarkneo/py/sqlite-zwrk.go·12 10000	7932.6 req/s  1512.748 latency-µs/object	# POLL·2 C1·221 C1E·37025 C3·10677 C6·9177
Benchmarkneo/py/sqlite-zwrk.go·12 10000	8424.8 req/s  1424.362 latency-µs/object	# POLL·2 C1·255 C1E·37884 C3·10581 C6·7195
Benchmarkneo/py/sqlite-zwrk.go·12 10000	8612.6 req/s  1393.309 latency-µs/object	# POLL·1 C1·312 C1E·36282 C3·10507 C6·8094

# 16 clients in parallel
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7883.6 req/s  2029.529 latency-µs/object	# POLL·3 C1·333 C1E·36911 C3·12649 C6·8282
Benchmarkneo/py/sqlite-zwrk.go·16 10000	8579.4 req/s  1864.927 latency-µs/object	# POLL·0 C1·384 C1E·37065 C3·10652 C6·8493
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7885.2 req/s  2029.121 latency-µs/object	# POLL·4 C1·316 C1E·37466 C3·10749 C6·9073
Benchmarkneo/py/sqlite-zwrk.go·16 10000	7846.0 req/s  2039.252 latency-µs/object	# POLL·3 C1·269 C1E·37630 C3·12976 C6·7847
Benchmarkneo/py/sqlite-zwrk.go·16 10000	8035.3 req/s  1991.203 latency-µs/object	# POLL·1 C1·299 C1E·37124 C3·11931 C6·8681
2018-03-05 15:36:43.0053 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sqlite (logging disabled)
Benchmarkneo/py(!log)/sqlite-zhash.py 2127 971.1 µs/object	# crc32:14640593  nread=8540363  t=2.066s	# POLL·0 C1·91 C1E·5654 C3·4573 C6·2892
Benchmarkneo/py(!log)/sqlite-zhash.py 2127 984.9 µs/object	# crc32:14640593  nread=8540363  t=2.096s	# POLL·1 C1·238 C1E·2461 C3·5997 C6·3110
Benchmarkneo/py(!log)/sqlite-zhash.py 2127 801.4 µs/object	# crc32:14640593  nread=8540363  t=1.705s	# POLL·1 C1·157 C1E·7686 C3·3246 C6·2452
Benchmarkneo/py(!log)/sqlite-zhash.py 2127 954.9 µs/object	# crc32:14640593  nread=8540363  t=2.032s	# POLL·1 C1·58 C1E·5223 C3·4836 C6·2585
Benchmarkneo/py(!log)/sqlite-zhash.py 2127 935.4 µs/object	# crc32:14640593  nread=8540363  t=1.991s	# POLL·1 C1·4348 C1E·4002 C3·4516 C6·2642

Benchmarkneo/py(!log)/sqlite-zhash.go 2127 655.0 µs/object	# crc32:14640593  nread=8540363  t=1.393917623s	# POLL·2 C1·27 C1E·3365 C3·3949 C6·4650
Benchmarkneo/py(!log)/sqlite-zhash.go 2127 682.5 µs/object	# crc32:14640593  nread=8540363  t=1.45231232s	# POLL·1 C1·36 C1E·2730 C3·4120 C6·4552
Benchmarkneo/py(!log)/sqlite-zhash.go 2127 686.1 µs/object	# crc32:14640593  nread=8540363  t=1.459979084s	# POLL·0 C1·25 C1E·3028 C3·4077 C6·4630
Benchmarkneo/py(!log)/sqlite-zhash.go 2127 685.5 µs/object	# crc32:14640593  nread=8540363  t=1.45869472s	# POLL·1 C1·32 C1E·3119 C3·4059 C6·4663
Benchmarkneo/py(!log)/sqlite-zhash.go 2127 690.9 µs/object	# crc32:14640593  nread=8540363  t=1.47022021s	# POLL·0 C1·19 C1E·2508 C3·4102 C6·4726
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 2127 114.7 µs/object	# crc32:14640593  nread=8540363  t=244.073127ms	# POLL·3 C1·634 C1E·6492 C3·206 C6·721
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 2127 126.3 µs/object	# crc32:14640593  nread=8540363  t=268.669903ms	# POLL·1 C1·540 C1E·7386 C3·202 C6·752
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 2127 122.8 µs/object	# crc32:14640593  nread=8540363  t=261.412663ms	# POLL·4 C1·499 C1E·6879 C3·305 C6·744
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 2127 125.9 µs/object	# crc32:14640593  nread=8540363  t=267.910622ms	# POLL·2 C1·594 C1E·7233 C3·243 C6·734
Benchmarkneo/py(!log)/sqlite-zhash.go+prefetch128 2127 129.2 µs/object	# crc32:14640593  nread=8540363  t=274.990546ms	# POLL·0 C1·674 C1E·7297 C3·301 C6·715

# 1 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 2000	1505.2 req/s  664.352 latency-µs/object	# POLL·1 C1·83 C1E·6663 C3·7819 C6·8904
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 3000	1576.6 req/s  634.269 latency-µs/object	# POLL·0 C1·65 C1E·6791 C3·10306 C6·11015
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 3000	1578.6 req/s  633.482 latency-µs/object	# POLL·0 C1·109 C1E·8725 C3·10177 C6·10826
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 2000	1571.0 req/s  636.538 latency-µs/object	# POLL·0 C1·72 C1E·7774 C3·7826 C6·9150
Benchmarkneo/py(!log)/sqlite-zwrk.go·1 3000	1580.1 req/s  632.879 latency-µs/object	# POLL·0 C1·78 C1E·6077 C3·10074 C6·11017

# 2 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 5000	3499.0 req/s  571.596 latency-µs/object	# POLL·1 C1·116 C1E·21503 C3·6924 C6·11641
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 5000	3438.4 req/s  581.665 latency-µs/object	# POLL·1 C1·151 C1E·24410 C3·6337 C6·10820
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 5000	3383.9 req/s  591.039 latency-µs/object	# POLL·0 C1·99 C1E·23889 C3·5698 C6·11132
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 5000	3467.5 req/s  576.791 latency-µs/object	# POLL·0 C1·82 C1E·20832 C3·6843 C6·11712
Benchmarkneo/py(!log)/sqlite-zwrk.go·2 5000	3191.7 req/s  626.628 latency-µs/object	# POLL·1 C1·82 C1E·19563 C3·7354 C6·11631

# 3 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5063.0 req/s  592.537 latency-µs/object	# POLL·3 C1·189 C1E·36934 C3·9437 C6·13225
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5460.0 req/s  549.449 latency-µs/object	# POLL·4 C1·166 C1E·40352 C3·8448 C6·12833
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5365.0 req/s  559.184 latency-µs/object	# POLL·1 C1·184 C1E·40317 C3·7759 C6·13486
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	5712.9 req/s  525.129 latency-µs/object	# POLL·1 C1·166 C1E·41200 C3·9073 C6·12149
Benchmarkneo/py(!log)/sqlite-zwrk.go·3 10000	4975.9 req/s  602.911 latency-µs/object	# POLL·0 C1·170 C1E·38397 C3·6907 C6·14261

# 4 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	7343.8 req/s  544.676 latency-µs/object	# POLL·1 C1·111 C1E·35742 C3·11744 C6·10102
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	7724.4 req/s  517.838 latency-µs/object	# POLL·2 C1·176 C1E·37170 C3·9894 C6·10179
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	7757.3 req/s  515.643 latency-µs/object	# POLL·1 C1·119 C1E·38075 C3·8967 C6·9842
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	7747.9 req/s  516.268 latency-µs/object	# POLL·1 C1·194 C1E·37487 C3·11520 C6·9112
Benchmarkneo/py(!log)/sqlite-zwrk.go·4 10000	7547.9 req/s  529.949 latency-µs/object	# POLL·1 C1·174 C1E·37780 C3·9264 C6·9728

# 8 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 20000	9311.6 req/s  859.139 latency-µs/object	# POLL·2 C1·512 C1E·99366 C3·18991 C6·12943
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 20000	9300.8 req/s  860.139 latency-µs/object	# POLL·4 C1·444 C1E·98115 C3·19266 C6·13067
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 20000	9208.9 req/s  868.726 latency-µs/object	# POLL·2 C1·374 C1E·96530 C3·19535 C6·11900
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 20000	10044.9 req/s  796.421 latency-µs/object	# POLL·4 C1·370 C1E·95467 C3·16209 C6·11743
Benchmarkneo/py(!log)/sqlite-zwrk.go·8 10000	9237.1 req/s  866.075 latency-µs/object	# POLL·1 C1·311 C1E·37647 C3·9218 C6·7335

# 12 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	9264.4 req/s  1295.279 latency-µs/object	# POLL·2 C1·410 C1E·35387 C3·9282 C6·8350
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 20000	10061.0 req/s  1192.721 latency-µs/object	# POLL·1 C1·459 C1E·94032 C3·19640 C6·12112
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	9292.3 req/s  1291.388 latency-µs/object	# POLL·1 C1·384 C1E·35436 C3·8929 C6·8243
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 10000	9396.6 req/s  1277.054 latency-µs/object	# POLL·2 C1·343 C1E·34347 C3·9260 C6·7778
Benchmarkneo/py(!log)/sqlite-zwrk.go·12 20000	9359.8 req/s  1282.084 latency-µs/object	# POLL·3 C1·471 C1E·96759 C3·18920 C6·12702

# 16 clients in parallel
Benchmarkneo/py(!log)/sqlite-zwrk.go·16 10000	9308.0 req/s  1718.949 latency-µs/object	# POLL·2 C1·200 C1E·34931 C3·10938 C6·7797
Benchmarkneo/py(!log)/sqlite-zwrk.go·16 10000	9357.4 req/s  1709.882 latency-µs/object	# POLL·0 C1·252 C1E·36479 C3·10422 C6·7126
Benchmarkneo/py(!log)/sqlite-zwrk.go·16 20000	10088.4 req/s  1585.980 latency-µs/object	# POLL·0 C1·389 C1E·92226 C3·19803 C6·11171
Benchmarkneo/py(!log)/sqlite-zwrk.go·16 10000	9292.5 req/s  1721.824 latency-µs/object	# POLL·2 C1·337 C1E·37073 C3·9121 C6·7154
Benchmarkneo/py(!log)/sqlite-zwrk.go·16 10000	9383.8 req/s  1705.066 latency-µs/object	# POLL·0 C1·301 C1E·36602 C3·10216 C6·7348
2018-03-05 15:39:05.6969 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sql
2018-03-05 15:39:05 139878172575744 [Note] mysqld (mysqld 10.1.29-MariaDB-6) starting as process 5115 ...
Benchmarkneo/py/sql-zhash.py 2127 1286.1 µs/object	# crc32:14640593  nread=8540363  t=2.737s	# POLL·0 C1·97 C1E·271 C3·7278 C6·3618
Benchmarkneo/py/sql-zhash.py 2127 896.0 µs/object	# crc32:14640593  nread=8540363  t=1.907s	# POLL·1 C1·578 C1E·8617 C3·3477 C6·2839
Benchmarkneo/py/sql-zhash.py 2127 868.1 µs/object	# crc32:14640593  nread=8540363  t=1.847s	# POLL·0 C1·4829 C1E·9247 C3·1158 C6·3380
Benchmarkneo/py/sql-zhash.py 2127 903.9 µs/object	# crc32:14640593  nread=8540363  t=1.924s	# POLL·0 C1·10845 C1E·4941 C3·820 C6·3953
Benchmarkneo/py/sql-zhash.py 2127 939.0 µs/object	# crc32:14640593  nread=8540363  t=1.998s	# POLL·1 C1·11237 C1E·5346 C3·698 C6·4047

Benchmarkneo/py/sql-zhash.go 2127 680.2 µs/object	# crc32:14640593  nread=8540363  t=1.447463765s	# POLL·2 C1·59 C1E·2693 C3·3719 C6·5000
Benchmarkneo/py/sql-zhash.go 2127 704.4 µs/object	# crc32:14640593  nread=8540363  t=1.498863861s	# POLL·0 C1·42 C1E·2872 C3·3642 C6·4977
Benchmarkneo/py/sql-zhash.go 2127 709.2 µs/object	# crc32:14640593  nread=8540363  t=1.509242022s	# POLL·0 C1·17 C1E·2780 C3·3783 C6·4909
Benchmarkneo/py/sql-zhash.go 2127 739.1 µs/object	# crc32:14640593  nread=8540363  t=1.572860229s	# POLL·0 C1·27 C1E·3864 C3·3510 C6·5227
