>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 14:03:41 +0300
xnode:	neotest@rio.kirr.nexedi.com (2401:5180:0:2a::1 192.168.0.6)
uname:	Linux rio 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-3770S CPU @ 3.10GHz
cpu/[0-7]/freq: intel_pstate/performance [3.10GHz - 3.10GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(1μs) C1E(10μs) C3(59μs) C6(80μs)
WARNING: cpu: C-state exit-latency is max 80μs - up to that can add to networked and IPC request-reply latency
disk/sda: Samsung SSD 840   rev BB0Q 931.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
nic/eth1: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 06
nic/eth1/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth1/coalesce: rxc: 0μs/1f/0μs-irq/0f-irq,  txc: 0μs/1f/0μs-irq/0f-irq
nic/eth1/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth1: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1588-g916782b6
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	rio
cluster:
Benchmarkpystone 1 144446 pystone/s	# POLL·0 C1·2 C1E·7 C3·3 C6·154
Benchmarkpystone 1 147504 pystone/s	# POLL·0 C1·4 C1E·4 C3·10 C6·147
Benchmarkpystone 1 146969 pystone/s	# POLL·0 C1·12 C1E·4 C3·5 C6·142
Benchmarkpystone 1 145466 pystone/s	# POLL·0 C1·19 C1E·3 C3·10 C6·166
Benchmarkpystone 1 145452 pystone/s	# POLL·1 C1·2 C1E·2 C3·7 C6·134
Benchmarkneo/py(!log)/sql-zhash.go 2127 179.7 µs/object	# crc32:14640593  nread=8540363  t=382.37336ms	# POLL·2 C1·11350 C1E·12972 C3·1165 C6·244
Benchmarkneo/py(!log)/sql-zhash.go 2127 185.0 µs/object	# crc32:14640593  nread=8540363  t=393.768458ms	# POLL·1 C1·11419 C1E·12083 C3·1885 C6·502
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 160.1 µs/object	# crc32:14640593  nread=8540363  t=340.590171ms	# POLL·2 C1·9326 C1E·14223 C3·789 C6·639
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 159.1 µs/object	# crc32:14640593  nread=8540363  t=338.462477ms	# POLL·2 C1·9537 C1E·14363 C3·814 C6·773
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 155.8 µs/object	# crc32:14640593  nread=8540363  t=331.496519ms	# POLL·1 C1·8966 C1E·14788 C3·657 C6·474
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 154.9 µs/object	# crc32:14640593  nread=8540363  t=329.69364ms	# POLL·0 C1·9725 C1E·14808 C3·190 C6·588
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 164.5 µs/object	# crc32:14640593  nread=8540363  t=349.998183ms	# POLL·3 C1·9022 C1E·15179 C3·566 C6·675

# 1 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5598.2 req/s  178.629 latency-µs/object	# POLL·3 C1·62300 C1E·80404 C3·1535 C6·2150
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5595.3 req/s  178.721 latency-µs/object	# POLL·2 C1·63801 C1E·76842 C3·2630 C6·3682
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5644.9 req/s  177.152 latency-µs/object	# POLL·4 C1·65087 C1E·75350 C3·2493 C6·4187
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5617.3 req/s  178.021 latency-µs/object	# POLL·3 C1·63709 C1E·76623 C3·3929 C6·2287
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5700.7 req/s  175.416 latency-µs/object	# POLL·5 C1·63750 C1E·77151 C3·3211 C6·2517

# 2 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6735.7 req/s  296.927 latency-µs/object	# POLL·5 C1·55169 C1E·76880 C3·1841 C6·2278
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6951.8 req/s  287.694 latency-µs/object	# POLL·4 C1·48756 C1E·77189 C3·2275 C6·1595
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6838.7 req/s  292.452 latency-µs/object	# POLL·6 C1·50110 C1E·75992 C3·3352 C6·1293
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6728.7 req/s  297.236 latency-µs/object	# POLL·7 C1·50312 C1E·75174 C3·3196 C6·2326
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6751.6 req/s  296.227 latency-µs/object	# POLL·6 C1·50348 C1E·74185 C3·3223 C6·3625

# 3 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6609.0 req/s  453.923 latency-µs/object	# POLL·2 C1·56548 C1E·72717 C3·2471 C6·5323
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6780.2 req/s  442.462 latency-µs/object	# POLL·2 C1·49879 C1E·75293 C3·2793 C6·1731
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6823.8 req/s  439.636 latency-µs/object	# POLL·4 C1·53001 C1E·75141 C3·2045 C6·3539
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6521.4 req/s  460.023 latency-µs/object	# POLL·4 C1·45236 C1E·75913 C3·3938 C6·2000
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6652.9 req/s  450.933 latency-µs/object	# POLL·3 C1·48991 C1E·76060 C3·2142 C6·3466

# 4 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6789.5 req/s  589.143 latency-µs/object	# POLL·6 C1·48849 C1E·74705 C3·2521 C6·3923
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6464.2 req/s  618.791 latency-µs/object	# POLL·5 C1·50318 C1E·76972 C3·2571 C6·1819
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6636.3 req/s  602.747 latency-µs/object	# POLL·4 C1·53340 C1E·77772 C3·2535 C6·1303
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6684.4 req/s  598.407 latency-µs/object	# POLL·4 C1·52111 C1E·77299 C3·2442 C6·1239
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6586.8 req/s  607.278 latency-µs/object	# POLL·1 C1·49201 C1E·74063 C3·2512 C6·4695

# 8 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6681.8 req/s  1197.281 latency-µs/object	# POLL·3 C1·52705 C1E·76971 C3·2422 C6·1677
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6830.7 req/s  1171.185 latency-µs/object	# POLL·5 C1·48712 C1E·74703 C3·4101 C6·2636
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6777.7 req/s  1180.346 latency-µs/object	# POLL·6 C1·53836 C1E·76410 C3·2676 C6·2210
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6659.0 req/s  1201.387 latency-µs/object	# POLL·3 C1·50841 C1E·73790 C3·3371 C6·4084
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6683.4 req/s  1196.987 latency-µs/object	# POLL·3 C1·52402 C1E·77372 C3·3323 C6·713

# 12 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6628.9 req/s  1810.249 latency-µs/object	# POLL·3 C1·48924 C1E·75852 C3·3597 C6·2785
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6734.2 req/s  1781.960 latency-µs/object	# POLL·4 C1·52385 C1E·75514 C3·2324 C6·3687
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6736.8 req/s  1781.264 latency-µs/object	# POLL·7 C1·52317 C1E·74273 C3·3315 C6·3935
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6675.4 req/s  1797.644 latency-µs/object	# POLL·9 C1·49060 C1E·75850 C3·2244 C6·3724
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6755.8 req/s  1776.247 latency-µs/object	# POLL·6 C1·52075 C1E·74638 C3·2743 C6·3513

# 16 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6881.5 req/s  2325.059 latency-µs/object	# POLL·1 C1·52380 C1E·75331 C3·2492 C6·4161
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6803.8 req/s  2351.643 latency-µs/object	# POLL·6 C1·51582 C1E·75571 C3·3330 C6·2728
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6743.2 req/s  2372.763 latency-µs/object	# POLL·7 C1·52170 C1E·75516 C3·2219 C6·3427
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6738.2 req/s  2374.510 latency-µs/object	# POLL·11 C1·56664 C1E·74437 C3·2889 C6·1550
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6686.9 req/s  2392.729 latency-µs/object	# POLL·7 C1·55259 C1E·74788 C3·4184 C6·1767
2018-03-05 14:18:48.4976 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1
Connection to None lost
Benchmarkneo/go/fs1-zhash.py 2127 232.9 µs/object	# crc32:14640593  nread=8540363  t=0.496s
# POLL·0 C1·13358 C1E·9368 C3·2629 C6·2376
Benchmarkneo/go/fs1-zhash.py 2127 224.7 µs/object	# crc32:14640593  nread=8540363  t=0.478s	# POLL·2 C1·17635 C1E·8912 C3·876 C6·3915
Benchmarkneo/go/fs1-zhash.py 2127 224.7 µs/object	# crc32:14640593  nread=8540363  t=0.478s	# POLL·2 C1·18764 C1E·10290 C3·1793 C6·2077
Benchmarkneo/go/fs1-zhash.py 2127 228.5 µs/object	# crc32:14640593  nread=8540363  t=0.486s	# POLL·0 C1·19033 C1E·8894 C3·2436 C6·2317
Benchmarkneo/go/fs1-zhash.py 2127 227.9 µs/object	# crc32:14640593  nread=8540363  t=0.485s	# POLL·2 C1·20024 C1E·9054 C3·1021 C6·3694

Benchmarkneo/go/fs1-zhash.go 2127 69.4 µs/object	# crc32:14640593  nread=8540363  t=147.586255ms	# POLL·5 C1·2065 C1E·14480 C3·80 C6·175
Benchmarkneo/go/fs1-zhash.go 2127 68.1 µs/object	# crc32:14640593  nread=8540363  t=144.812625ms	# POLL·3 C1·1892 C1E·13975 C3·134 C6·145
Benchmarkneo/go/fs1-zhash.go 2127 68.2 µs/object	# crc32:14640593  nread=8540363  t=145.224119ms	# POLL·2 C1·1704 C1E·14553 C3·46 C6·90
Benchmarkneo/go/fs1-zhash.go 2127 67.5 µs/object	# crc32:14640593  nread=8540363  t=143.742264ms	# POLL·2 C1·1600 C1E·14568 C3·62 C6·132
Benchmarkneo/go/fs1-zhash.go 2127 69.1 µs/object	# crc32:14640593  nread=8540363  t=147.087781ms	# POLL·4 C1·1749 C1E·13835 C3·28 C6·255
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 30.3 µs/object	# crc32:14640593  nread=8540363  t=64.400145ms	# POLL·35 C1·4992 C1E·2531 C3·22 C6·121
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 29.4 µs/object	# crc32:14640593  nread=8540363  t=62.500319ms	# POLL·19 C1·4568 C1E·2654 C3·33 C6·118
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 29.8 µs/object	# crc32:14640593  nread=8540363  t=63.308846ms	# POLL·14 C1·4210 C1E·2543 C3·66 C6·130
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 27.9 µs/object	# crc32:14640593  nread=8540363  t=59.371794ms	# POLL·13 C1·4243 C1E·2387 C3·52 C6·144
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 29.8 µs/object	# crc32:14640593  nread=8540363  t=63.453709ms	# POLL·19 C1·4351 C1E·2563 C3·43 C6·120

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 20000	15707.2 req/s  63.665 latency-µs/object	# POLL·10 C1·12524 C1E·216352 C3·1133 C6·4040
Benchmarkneo/go/fs1-zwrk.go·1 20000	15718.6 req/s  63.619 latency-µs/object	# POLL·11 C1·11382 C1E·221428 C3·1496 C6·2880
Benchmarkneo/go/fs1-zwrk.go·1 20000	15614.3 req/s  64.044 latency-µs/object	# POLL·15 C1·12828 C1E·218595 C3·810 C6·4037
Benchmarkneo/go/fs1-zwrk.go·1 20000	15694.1 req/s  63.718 latency-µs/object	# POLL·9 C1·12393 C1E·219308 C3·1139 C6·3905
Benchmarkneo/go/fs1-zwrk.go·1 20000	15746.7 req/s  63.506 latency-µs/object	# POLL·15 C1·12989 C1E·217702 C3·959 C6·3996

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 50000	30249.7 req/s  66.116 latency-µs/object	# POLL·13 C1·68263 C1E·130056 C3·1859 C6·4363
Benchmarkneo/go/fs1-zwrk.go·2 50000	30244.1 req/s  66.129 latency-µs/object	# POLL·19 C1·69298 C1E·129924 C3·2443 C6·3771
Benchmarkneo/go/fs1-zwrk.go·2 50000	30198.6 req/s  66.228 latency-µs/object	# POLL·25 C1·68119 C1E·132754 C3·2031 C6·4584
Benchmarkneo/go/fs1-zwrk.go·2 50000	30323.8 req/s  65.955 latency-µs/object	# POLL·21 C1·68661 C1E·130658 C3·1943 C6·4423
Benchmarkneo/go/fs1-zwrk.go·2 50000	30147.6 req/s  66.340 latency-µs/object	# POLL·16 C1·66115 C1E·130153 C3·1603 C6·5472

# 3 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·3 50000	39660.5 req/s  75.642 latency-µs/object	# POLL·98 C1·50645 C1E·118316 C3·279 C6·710
Benchmarkneo/go/fs1-zwrk.go·3 50000	39763.7 req/s  75.446 latency-µs/object	# POLL·93 C1·49825 C1E·118815 C3·241 C6·803
Benchmarkneo/go/fs1-zwrk.go·3 50000	39684.4 req/s  75.596 latency-µs/object	# POLL·89 C1·49919 C1E·119010 C3·187 C6·857
Benchmarkneo/go/fs1-zwrk.go·3 50000	39839.8 req/s  75.302 latency-µs/object	# POLL·92 C1·49870 C1E·119124 C3·245 C6·612
Benchmarkneo/go/fs1-zwrk.go·3 50000	39861.3 req/s  75.261 latency-µs/object	# POLL·85 C1·48992 C1E·118212 C3·282 C6·833

# 4 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·4 100000	49804.9 req/s  80.313 latency-µs/object	# POLL·520 C1·132529 C1E·103695 C3·110 C6·326
Benchmarkneo/go/fs1-zwrk.go·4 100000	49765.0 req/s  80.378 latency-µs/object	# POLL·507 C1·131070 C1E·104252 C3·107 C6·337
Benchmarkneo/go/fs1-zwrk.go·4 100000	49832.8 req/s  80.268 latency-µs/object	# POLL·591 C1·132582 C1E·103288 C3·87 C6·443
Benchmarkneo/go/fs1-zwrk.go·4 100000	49717.7 req/s  80.454 latency-µs/object	# POLL·561 C1·132083 C1E·104213 C3·87 C6·433
Benchmarkneo/go/fs1-zwrk.go·4 100000	49754.0 req/s  80.395 latency-µs/object	# POLL·527 C1·131984 C1E·103734 C3·121 C6·386

# 8 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·8 100000	69025.8 req/s  115.899 latency-µs/object	# POLL·213 C1·40578 C1E·21108 C3·121 C6·382
Benchmarkneo/go/fs1-zwrk.go·8 100000	69039.7 req/s  115.875 latency-µs/object	# POLL·217 C1·40532 C1E·22098 C3·111 C6·465
Benchmarkneo/go/fs1-zwrk.go·8 100000	69442.4 req/s  115.203 latency-µs/object	# POLL·199 C1·39056 C1E·21629 C3·113 C6·452
Benchmarkneo/go/fs1-zwrk.go·8 100000	68687.1 req/s  116.470 latency-µs/object	# POLL·225 C1·41215 C1E·20690 C3·120 C6·418
Benchmarkneo/go/fs1-zwrk.go·8 100000	69100.6 req/s  115.773 latency-µs/object	# POLL·216 C1·40807 C1E·21540 C3·91 C6·523

# 12 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·12 100000	73142.2 req/s  164.064 latency-µs/object	# POLL·123 C1·19962 C1E·17180 C3·137 C6·462
Benchmarkneo/go/fs1-zwrk.go·12 100000	72569.7 req/s  165.358 latency-µs/object	# POLL·116 C1·20075 C1E·18344 C3·142 C6·404
Benchmarkneo/go/fs1-zwrk.go·12 100000	72892.4 req/s  164.626 latency-µs/object	# POLL·108 C1·20932 C1E·17727 C3·159 C6·443
Benchmarkneo/go/fs1-zwrk.go·12 100000	73225.3 req/s  163.878 latency-µs/object	# POLL·110 C1·19684 C1E·17633 C3·55 C6·482
Benchmarkneo/go/fs1-zwrk.go·12 100000	73473.7 req/s  163.324 latency-µs/object	# POLL·123 C1·18767 C1E·18572 C3·60 C6·374

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 100000	73417.3 req/s  217.932 latency-µs/object	# POLL·68 C1·14731 C1E·17632 C3·98 C6·542
Benchmarkneo/go/fs1-zwrk.go·16 100000	73678.5 req/s  217.160 latency-µs/object	# POLL·74 C1·13123 C1E·17032 C3·104 C6·544
Benchmarkneo/go/fs1-zwrk.go·16 100000	73903.6 req/s  216.498 latency-µs/object	# POLL·78 C1·14227 C1E·17234 C3·73 C6·501
Benchmarkneo/go/fs1-zwrk.go·16 100000	73860.2 req/s  216.625 latency-µs/object	# POLL·73 C1·13981 C1E·16687 C3·104 C6·716
Benchmarkneo/go/fs1-zwrk.go·16 100000	73906.4 req/s  216.490 latency-µs/object	# POLL·81 C1·13915 C1E·16855 C3·132 C6·545
2018/03/05 14:20:21 accept tcp 192.168.0.6:5554: use of closed network connection
2018-03-05 14:20:21.8297 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 44.1 µs/object	# crc32:14640593  nread=8540363  t=93.871713ms
# POLL·1 C1·6951 C1E·6395 C3·540 C6·369
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 45.1 µs/object	# crc32:14640593  nread=8540363  t=96.044853ms
# POLL·9 C1·8973 C1E·5620 C3·45 C6·269
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 44.2 µs/object	# crc32:14640593  nread=8540363  t=94.078298ms
# POLL·3 C1·8665 C1E·5649 C3·44 C6·258
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 43.3 µs/object	# crc32:14640593  nread=8540363  t=92.082572ms
# POLL·4 C1·8279 C1E·5789 C3·58 C6·228
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 44.2 µs/object	# crc32:14640593  nread=8540363  t=94.103616ms
# POLL·5 C1·7874 C1E·5844 C3·53 C6·495
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 18.7 µs/object	# crc32:14640593  nread=8540363  t=39.687241ms
# POLL·19 C1·5603 C1E·876 C3·40 C6·68
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 18.5 µs/object	# crc32:14640593  nread=8540363  t=39.378442ms
# POLL·31 C1·5652 C1E·862 C3·35 C6·124
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 19.3 µs/object	# crc32:14640593  nread=8540363  t=41.105437ms
# POLL·18 C1·4938 C1E·1025 C3·42 C6·110
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 19.7 µs/object	# crc32:14640593  nread=8540363  t=41.8724ms
# POLL·32 C1·5917 C1E·1080 C3·29 C6·116
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 19.3 µs/object	# crc32:14640593  nread=8540363  t=41.055675ms
# POLL·37 C1·5865 C1E·1019 C3·50 C6·88

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	25196.5 req/s  39.688 latency-µs/object
# POLL·10 C1·200316 C1E·143901 C3·3212 C6·6253
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	25184.7 req/s  39.707 latency-µs/object
# POLL·8 C1·138993 C1E·97827 C3·3108 C6·5015
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	25718.3 req/s  38.883 latency-µs/object
# POLL·17 C1·198615 C1E·135319 C3·1481 C6·7514
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 50000	25612.6 req/s  39.043 latency-µs/object
# POLL·9 C1·198116 C1E·128514 C3·3172 C6·5478
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	25974.7 req/s  38.499 latency-µs/object
# POLL·12 C1·130216 C1E·91770 C3·722 C6·8167

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	47898.1 req/s  41.755 latency-µs/object
# POLL·54 C1·149160 C1E·116088 C3·2590 C6·4010
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	47814.1 req/s  41.829 latency-µs/object
# POLL·51 C1·148443 C1E·115275 C3·1480 C6·6848
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	47914.0 req/s  41.741 latency-µs/object
# POLL·71 C1·148868 C1E·115729 C3·2332 C6·4549
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	47910.5 req/s  41.744 latency-µs/object
# POLL·56 C1·150588 C1E·114891 C3·2220 C6·5254
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 100000	47846.2 req/s  41.801 latency-µs/object
# POLL·48 C1·150208 C1E·114959 C3·1830 C6·5730

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	59756.5 req/s  50.204 latency-µs/object
# POLL·359 C1·180225 C1E·80989 C3·250 C6·1079
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	59655.6 req/s  50.289 latency-µs/object
# POLL·317 C1·180601 C1E·79394 C3·300 C6·950
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	59797.2 req/s  50.170 latency-µs/object
# POLL·326 C1·181027 C1E·79028 C3·597 C6·817
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	59733.7 req/s  50.223 latency-µs/object
# POLL·357 C1·179625 C1E·79934 C3·638 C6·1164
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	59863.5 req/s  50.114 latency-µs/object
# POLL·356 C1·182627 C1E·78142 C3·283 C6·993

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	72735.6 req/s  54.994 latency-µs/object
# POLL·831 C1·175796 C1E·29909 C3·92 C6·602
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	72809.2 req/s  54.938 latency-µs/object
# POLL·787 C1·175951 C1E·29761 C3·88 C6·220
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	72734.1 req/s  54.995 latency-µs/object
# POLL·789 C1·175086 C1E·30507 C3·69 C6·359
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	72668.3 req/s  55.045 latency-µs/object
# POLL·809 C1·175934 C1E·30937 C3·68 C6·399
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	72789.3 req/s  54.953 latency-µs/object
# POLL·785 C1·178053 C1E·28744 C3·324 C6·204

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	96956.1 req/s  82.512 latency-µs/object
# POLL·823 C1·135016 C1E·8599 C3·119 C6·265
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	96732.4 req/s  82.702 latency-µs/object
# POLL·901 C1·135954 C1E·9185 C3·100 C6·515
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	97376.1 req/s  82.156 latency-µs/object
# POLL·854 C1·133711 C1E·8702 C3·81 C6·443
E0305 14:21:18.257569    4044 storage.go:522] storage(192.168.0.6:5554): accept: serve 192.168.0.6:5554 - 192.168.0.6:38110: 192.168.0.6:5554 - 192.168.0.6:38110: accept: node link is not listening for incoming connections
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	96851.1 req/s  82.601 latency-µs/object
# POLL·836 C1·135402 C1E·8689 C3·251 C6·385
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 200000	96962.2 req/s  82.506 latency-µs/object
# POLL·816 C1·137149 C1E·8989 C3·97 C6·405

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	110056.0 req/s  109.035 latency-µs/object
# POLL·339 C1·60369 C1E·8062 C3·98 C6·664
# NEO/go (tzodb_go): skipping SHA1 computations
