>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:41:28 +0100
xnode:	test@neo1.kirr.nexedi.com (2001:67c:1254:e:d4::1 (+ 1·ipv6) 192.168.102.20)
uname:	Linux neo1 4.12.0-2-amd64 #1 SMP Debian 4.12.13-1 (2017-09-19) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7 CPU         860  @ 2.80GHz
cpu/[0-7]/freq: acpi-cpufreq/performance [2.80GHz - 2.80GHz]
cpu/[0-7]/idle: intel_idle/menu: POLL(0μs) C1(3μs) C1E(10μs) C3(20μs) C6(200μs)
WARNING: cpu: C-state exit-latency is max 200μs - up to that can add to networked and IPC request-reply latency
disk/sda: INTEL SSDSA2M080  rev 02HD 74.5G
nic/eth0: Realtek Semiconductor Co., Ltd. RTL8111/8168/8411 PCI Express Gigabit Ethernet Controller rev 03
nic/eth0/features: rx !tx !sg !tso !ufo !gso gro !lro rxvlan txvlan !ntuple !rxhash ...
nic/eth0/coalesce: rxc: 200μs/4f/0μs-irq/0f-irq,  txc: 200μs/4f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/eth0: TSO not enabled - TCP latency with packets > MSS will be poor
WARNING: nic/eth0: RX coalesce latency is max 200μs - that will add to networked request-reply latency
sw/python:          Python 2.7.14+
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8-1589-g7c21fb9
sw/zodb:            5.3.0
sw/zeo:             5.1.1
sw/mysqlclient:     1.3.12
sw/wendelin.core:   0.11

*** cpu:

node:	neo1
cluster:
Benchmarkpystone 1 106105 pystone/s	# POLL·0 C1·1 C1E·1 C3·25 C6·256
Benchmarkpystone 1 106135 pystone/s	# POLL·0 C1·8 C1E·0 C3·37 C6·187
Benchmarkpystone 1 106913 pystone/s	# POLL·0 C1·7 C1E·6 C3·36 C6·285
Benchmarkpystone 1 106176 pystone/s	# POLL·0 C1·5 C1E·1 C3·21 C6·197
Benchmarkpystone 1 105523 pystone/s	# POLL·0 C1·13 C1E·0 C3·32 C6·218
Benchmarkneo/py(!log)/sql-zhash.go 2127 323.0 µs/object	# crc32:14640593  nread=8540363  t=687.317217ms	# POLL·9 C1·4926 C1E·6074 C3·10437 C6·209
Benchmarkneo/py(!log)/sql-zhash.go 2127 318.8 µs/object	# crc32:14640593  nread=8540363  t=678.452921ms	# POLL·5 C1·5036 C1E·11708 C3·4577 C6·333
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 259.5 µs/object	# crc32:14640593  nread=8540363  t=552.311182ms	# POLL·16 C1·3777 C1E·8194 C3·7937 C6·557
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 253.6 µs/object	# crc32:14640593  nread=8540363  t=539.664299ms	# POLL·18 C1·3205 C1E·8852 C3·7353 C6·1126
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 240.0 µs/object	# crc32:14640593  nread=8540363  t=510.668317ms	# POLL·12 C1·3943 C1E·10026 C3·6249 C6·738
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 244.7 µs/object	# crc32:14640593  nread=8540363  t=520.715898ms	# POLL·79 C1·3232 C1E·8405 C3·7893 C6·434
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 229.0 µs/object	# crc32:14640593  nread=8540363  t=487.346359ms	# POLL·19 C1·4272 C1E·9389 C3·6465 C6·544

# 1 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	3182.0 req/s  314.271 latency-µs/object	# POLL·12 C1·9225 C1E·22725 C3·33005 C6·2339
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	2953.7 req/s  338.560 latency-µs/object	# POLL·12 C1·6300 C1E·34695 C3·26659 C6·3650
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	3311.4 req/s  301.984 latency-µs/object	# POLL·8 C1·8015 C1E·32489 C3·28851 C6·2987
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	2916.1 req/s  342.928 latency-µs/object	# POLL·10 C1·6738 C1E·32170 C3·31811 C6·2322
Benchmarkneo/py(!log)/sql-zwrk.go·1 5000	3256.6 req/s  307.072 latency-µs/object	# POLL·12 C1·14530 C1E·38024 C3·20640 C6·770

# 2 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	4237.8 req/s  471.942 latency-µs/object	# POLL·61 C1·20738 C1E·34274 C3·47937 C6·4549
Benchmarkneo/py(!log)/sql-zwrk.go·2 5000	3768.2 req/s  530.760 latency-µs/object	# POLL·17 C1·5811 C1E·26774 C3·29273 C6·3509
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	4174.8 req/s  479.069 latency-µs/object	# POLL·6 C1·22647 C1E·47975 C3·39124 C6·1185
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	3737.2 req/s  535.154 latency-µs/object	# POLL·19 C1·7460 C1E·49240 C3·50297 C6·2690
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	4169.9 req/s  479.629 latency-µs/object	# POLL·29 C1·20397 C1E·38075 C3·45416 C6·5399

# 3 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	4379.5 req/s  685.006 latency-µs/object	# POLL·12 C1·23958 C1E·45637 C3·43297 C6·801
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	4032.3 req/s  743.994 latency-µs/object	# POLL·14 C1·14837 C1E·47166 C3·49515 C6·1429
Benchmarkneo/py(!log)/sql-zwrk.go·3 5000	3759.5 req/s  797.977 latency-µs/object	# POLL·7 C1·9595 C1E·31961 C3·25034 C6·1118
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	4013.0 req/s  747.578 latency-µs/object	# POLL·9 C1·18331 C1E·48135 C3·40168 C6·2697
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	4228.2 req/s  709.519 latency-µs/object	# POLL·21 C1·16209 C1E·52402 C3·40061 C6·7038

# 4 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	4067.5 req/s  983.405 latency-µs/object	# POLL·15 C1·10126 C1E·53031 C3·40387 C6·9522
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	3883.0 req/s  1030.128 latency-µs/object	# POLL·102 C1·11843 C1E·49344 C3·47833 C6·3408
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	3960.8 req/s  1009.892 latency-µs/object	# POLL·19 C1·14671 C1E·49524 C3·41866 C6·4959
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	4099.3 req/s  975.774 latency-µs/object	# POLL·23 C1·13968 C1E·49606 C3·46262 C6·1694
Benchmarkneo/py(!log)/sql-zwrk.go·4 5000	4146.2 req/s  964.743 latency-µs/object	# POLL·15 C1·9798 C1E·31704 C3·24494 C6·898

# 8 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	3875.9 req/s  2064.044 latency-µs/object	# POLL·18 C1·12715 C1E·46567 C3·50149 C6·1110
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	3853.0 req/s  2076.304 latency-µs/object	# POLL·12 C1·15607 C1E·48387 C3·44528 C6·2202
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	4084.6 req/s  1958.596 latency-µs/object	# POLL·18 C1·12736 C1E·48521 C3·48421 C6·1723
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	3971.9 req/s  2014.165 latency-µs/object	# POLL·14 C1·17701 C1E·50830 C3·42898 C6·1176
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	3959.9 req/s  2020.250 latency-µs/object	# POLL·26 C1·16490 C1E·51467 C3·43522 C6·1197

# 12 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	4023.0 req/s  2982.847 latency-µs/object	# POLL·30 C1·11091 C1E·54970 C3·48238 C6·1548
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	4073.7 req/s  2945.749 latency-µs/object	# POLL·24 C1·16087 C1E·45998 C3·49341 C6·1685
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	3958.2 req/s  3031.659 latency-µs/object	# POLL·16 C1·14716 C1E·55706 C3·43200 C6·1485
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	4227.4 req/s  2838.595 latency-µs/object	# POLL·22 C1·20955 C1E·37845 C3·45958 C6·1364
Benchmarkneo/py(!log)/sql-zwrk.go·12 5000	3922.7 req/s  3059.088 latency-µs/object	# POLL·16 C1·7305 C1E·29104 C3·28533 C6·1554

# 16 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	3948.0 req/s  4052.660 latency-µs/object	# POLL·12 C1·15751 C1E·43982 C3·46043 C6·4672
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	3834.3 req/s  4172.867 latency-µs/object	# POLL·15 C1·11556 C1E·42957 C3·51302 C6·3079
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	4151.3 req/s  3854.258 latency-µs/object	# POLL·24 C1·16637 C1E·45522 C3·47199 C6·2216
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	3917.5 req/s  4084.198 latency-µs/object	# POLL·33 C1·14219 C1E·47736 C3·44246 C6·8804
Benchmarkneo/py(!log)/sql-zwrk.go·16 5000	4005.7 req/s  3994.261 latency-µs/object	# POLL·11 C1·11032 C1E·32730 C3·21158 C6·2662
2018-03-05 13:58:11.7961 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1
Connection to None lost
Benchmarkneo/go/fs1-zhash.py 2127 322.4 µs/object	# crc32:14640593  nread=8540363  t=0.686s
# POLL·2 C1·13480 C1E·7454 C3·4040 C6·4924
Benchmarkneo/go/fs1-zhash.py 2127 364.3 µs/object	# crc32:14640593  nread=8540363  t=0.775s	# POLL·7 C1·3794 C1E·8386 C3·6650 C6·3134
Benchmarkneo/go/fs1-zhash.py 2127 342.8 µs/object	# crc32:14640593  nread=8540363  t=0.729s	# POLL·7 C1·3453 C1E·9897 C3·5487 C6·4056
Benchmarkneo/go/fs1-zhash.py 2127 467.3 µs/object	# crc32:14640593  nread=8540363  t=0.994s	# POLL·5 C1·946 C1E·6134 C3·8390 C6·4370
Benchmarkneo/go/fs1-zhash.py 2127 411.8 µs/object	# crc32:14640593  nread=8540363  t=0.876s	# POLL·5 C1·9333 C1E·5320 C3·8110 C6·2479

Benchmarkneo/go/fs1-zhash.go 2127 83.4 µs/object	# crc32:14640593  nread=8540363  t=177.412582ms	# POLL·27 C1·3261 C1E·15022 C3·586 C6·526
Benchmarkneo/go/fs1-zhash.go 2127 81.5 µs/object	# crc32:14640593  nread=8540363  t=173.429436ms	# POLL·14 C1·3027 C1E·15074 C3·448 C6·58
Benchmarkneo/go/fs1-zhash.go 2127 80.6 µs/object	# crc32:14640593  nread=8540363  t=171.582879ms	# POLL·28 C1·4026 C1E·13788 C3·516 C6·202
Benchmarkneo/go/fs1-zhash.go 2127 80.5 µs/object	# crc32:14640593  nread=8540363  t=171.260504ms	# POLL·27 C1·4431 C1E·13189 C3·411 C6·459
Benchmarkneo/go/fs1-zhash.go 2127 80.7 µs/object	# crc32:14640593  nread=8540363  t=171.785591ms	# POLL·42 C1·4210 C1E·13292 C3·556 C6·72
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 32.9 µs/object	# crc32:14640593  nread=8540363  t=70.078656ms	# POLL·230 C1·4169 C1E·2681 C3·201 C6·45
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 35.4 µs/object	# crc32:14640593  nread=8540363  t=75.230626ms	# POLL·238 C1·3914 C1E·3023 C3·245 C6·52
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 33.7 µs/object	# crc32:14640593  nread=8540363  t=71.721266ms	# POLL·250 C1·4223 C1E·3093 C3·165 C6·37
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 33.1 µs/object	# crc32:14640593  nread=8540363  t=70.385723ms	# POLL·255 C1·4404 C1E·3046 C3·161 C6·42
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 34.5 µs/object	# crc32:14640593  nread=8540363  t=73.386838ms	# POLL·199 C1·3693 C1E·3112 C3·241 C6·47

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 20000	12947.9 req/s  77.233 latency-µs/object	# POLL·176 C1·34621 C1E·199343 C3·7605 C6·5222
Benchmarkneo/go/fs1-zwrk.go·1 20000	12764.1 req/s  78.345 latency-µs/object	# POLL·108 C1·36636 C1E·202073 C3·7404 C6·6166
Benchmarkneo/go/fs1-zwrk.go·1 20000	12622.5 req/s  79.224 latency-µs/object	# POLL·151 C1·33499 C1E·214148 C3·7641 C6·3973
Benchmarkneo/go/fs1-zwrk.go·1 20000	12890.1 req/s  77.579 latency-µs/object	# POLL·197 C1·34575 C1E·209317 C3·9164 C6·3448
Benchmarkneo/go/fs1-zwrk.go·1 20000	13115.9 req/s  76.244 latency-µs/object	# POLL·124 C1·30882 C1E·216641 C3·7460 C6·4928

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 50000	25108.2 req/s  79.655 latency-µs/object	# POLL·200 C1·44909 C1E·157639 C3·6845 C6·1696
Benchmarkneo/go/fs1-zwrk.go·2 30000	24872.3 req/s  80.411 latency-µs/object	# POLL·158 C1·31225 C1E·110706 C3·5480 C6·854
Benchmarkneo/go/fs1-zwrk.go·2 30000	25005.7 req/s  79.982 latency-µs/object	# POLL·133 C1·32090 C1E·109977 C3·5349 C6·671
Benchmarkneo/go/fs1-zwrk.go·2 30000	24831.8 req/s  80.542 latency-µs/object	# POLL·154 C1·29235 C1E·111861 C3·4383 C6·1922
Benchmarkneo/go/fs1-zwrk.go·2 30000	24838.6 req/s  80.520 latency-µs/object	# POLL·176 C1·29888 C1E·110303 C3·5621 C6·835

# 3 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·3 50000	32373.4 req/s  92.669 latency-µs/object	# POLL·1011 C1·37512 C1E·142738 C3·1302 C6·664
Benchmarkneo/go/fs1-zwrk.go·3 50000	32456.9 req/s  92.430 latency-µs/object	# POLL·1016 C1·37917 C1E·142359 C3·1758 C6·577
Benchmarkneo/go/fs1-zwrk.go·3 50000	32378.7 req/s  92.653 latency-µs/object	# POLL·977 C1·37403 C1E·141800 C3·1612 C6·613
Benchmarkneo/go/fs1-zwrk.go·3 50000	32477.2 req/s  92.372 latency-µs/object	# POLL·976 C1·37542 C1E·141060 C3·1100 C6·430
Benchmarkneo/go/fs1-zwrk.go·3 50000	32454.2 req/s  92.438 latency-µs/object	# POLL·991 C1·38043 C1E·139823 C3·1350 C6·335

# 4 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·4 50000	40912.9 req/s  97.769 latency-µs/object	# POLL·4228 C1·69375 C1E·75296 C3·577 C6·251
Benchmarkneo/go/fs1-zwrk.go·4 50000	40853.2 req/s  97.911 latency-µs/object	# POLL·4243 C1·70166 C1E·76545 C3·303 C6·1202
Benchmarkneo/go/fs1-zwrk.go·4 50000	40920.1 req/s  97.752 latency-µs/object	# POLL·4270 C1·71063 C1E·75360 C3·572 C6·113
Benchmarkneo/go/fs1-zwrk.go·4 50000	40173.3 req/s  99.569 latency-µs/object	# POLL·4000 C1·65845 C1E·69329 C3·482 C6·104
Benchmarkneo/go/fs1-zwrk.go·4 50000	40959.2 req/s  97.658 latency-µs/object	# POLL·4322 C1·70075 C1E·76108 C3·1415 C6·70

# 8 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·8 100000	54559.1 req/s  146.630 latency-µs/object	# POLL·3533 C1·50961 C1E·39088 C3·1016 C6·293
Benchmarkneo/go/fs1-zwrk.go·8 100000	54912.7 req/s  145.686 latency-µs/object	# POLL·3558 C1·49232 C1E·38200 C3·603 C6·269
Benchmarkneo/go/fs1-zwrk.go·8 100000	54964.2 req/s  145.549 latency-µs/object	# POLL·3448 C1·50768 C1E·38579 C3·725 C6·253
Benchmarkneo/go/fs1-zwrk.go·8 100000	54853.6 req/s  145.843 latency-µs/object	# POLL·3446 C1·50038 C1E·39254 C3·1117 C6·234
Benchmarkneo/go/fs1-zwrk.go·8 100000	54906.2 req/s  145.703 latency-µs/object	# POLL·3553 C1·51721 C1E·36936 C3·734 C6·301

# 12 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·12 100000	55714.1 req/s  215.385 latency-µs/object	# POLL·2572 C1·32984 C1E·34961 C3·982 C6·467
Benchmarkneo/go/fs1-zwrk.go·12 100000	56832.6 req/s  211.146 latency-µs/object	# POLL·2677 C1·35719 C1E·33502 C3·798 C6·828
Benchmarkneo/go/fs1-zwrk.go·12 100000	56308.5 req/s  213.112 latency-µs/object	# POLL·2506 C1·32510 C1E·35367 C3·583 C6·273
Benchmarkneo/go/fs1-zwrk.go·12 100000	56900.5 req/s  210.895 latency-µs/object	# POLL·2430 C1·32713 C1E·34366 C3·928 C6·338
Benchmarkneo/go/fs1-zwrk.go·12 100000	56965.5 req/s  210.654 latency-µs/object	# POLL·2609 C1·32648 C1E·32147 C3·1127 C6·277

# 16 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·16 100000	53449.9 req/s  299.346 latency-µs/object	# POLL·1984 C1·26120 C1E·33559 C3·932 C6·430
Benchmarkneo/go/fs1-zwrk.go·16 100000	54694.2 req/s  292.535 latency-µs/object	# POLL·1989 C1·25763 C1E·33387 C3·798 C6·1007
Benchmarkneo/go/fs1-zwrk.go·16 100000	55014.3 req/s  290.834 latency-µs/object	# POLL·1900 C1·25238 C1E·31354 C3·1060 C6·1282
Benchmarkneo/go/fs1-zwrk.go·16 100000	53920.2 req/s  296.735 latency-µs/object	# POLL·1977 C1·25189 C1E·34103 C3·1061 C6·426
Benchmarkneo/go/fs1-zwrk.go·16 100000	54816.9 req/s  291.881 latency-µs/object	# POLL·2073 C1·26281 C1E·29802 C3·760 C6·519
2018/03/05 13:59:54 accept tcp 192.168.102.20:5554: use of closed network connection
2018-03-05 13:59:54.2718 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1 (sha1 disabled on: storage, client)
# NEO/go (Sgo): skipping SHA1 computations
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 59.1 µs/object	# crc32:14640593  nread=8540363  t=125.673986ms
# POLL·20 C1·4202 C1E·10751 C3·839 C6·489
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 57.3 µs/object	# crc32:14640593  nread=8540363  t=121.851657ms
# POLL·33 C1·4992 C1E·10508 C3·430 C6·55
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 56.0 µs/object	# crc32:14640593  nread=8540363  t=119.102403ms
# POLL·32 C1·4927 C1E·9960 C3·571 C6·25
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 58.1 µs/object	# crc32:14640593  nread=8540363  t=123.542987ms
# POLL·25 C1·4912 C1E·10626 C3·400 C6·130
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go(!sha1) 2127 56.3 µs/object	# crc32:14640593  nread=8540363  t=119.910513ms
# POLL·24 C1·5219 C1E·10164 C3·422 C6·57
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 23.7 µs/object	# crc32:14640593  nread=8540363  t=50.345605ms
# POLL·149 C1·4022 C1E·1170 C3·230 C6·37
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 22.4 µs/object	# crc32:14640593  nread=8540363  t=47.713262ms
# POLL·172 C1·4616 C1E·1245 C3·214 C6·32
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 22.4 µs/object	# crc32:14640593  nread=8540363  t=47.619816ms
# POLL·252 C1·4608 C1E·1294 C3·179 C6·27
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 24.0 µs/object	# crc32:14640593  nread=8540363  t=51.029569ms
# POLL·187 C1·4501 C1E·1452 C3·196 C6·36
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zhash.go+prefetch128(!sha1) 2127 23.4 µs/object	# crc32:14640593  nread=8540363  t=49.727034ms
# POLL·252 C1·4657 C1E·1239 C3·188 C6·49

# 1 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	18748.2 req/s  53.339 latency-µs/object
# POLL·71 C1·112817 C1E·159409 C3·10049 C6·4647
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	18928.2 req/s  52.831 latency-µs/object
# POLL·129 C1·110709 C1E·162468 C3·11996 C6·3579
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 20000	18983.5 req/s  52.677 latency-µs/object
# POLL·2983 C1·91196 C1E·101116 C3·4116 C6·4026
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	18833.4 req/s  53.097 latency-µs/object
# POLL·82 C1·111538 C1E·161769 C3·11774 C6·3158
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·1 30000	19252.5 req/s  51.941 latency-µs/object
# POLL·84 C1·114182 C1E·158342 C3·10041 C6·4550

# 2 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	37866.1 req/s  52.818 latency-µs/object
# POLL·486 C1·83382 C1E·87678 C3·5036 C6·568
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	37668.9 req/s  53.094 latency-µs/object
# POLL·362 C1·81179 C1E·87419 C3·5096 C6·668
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	37744.9 req/s  52.987 latency-µs/object
# POLL·382 C1·79088 C1E·89674 C3·5743 C6·258
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	37698.1 req/s  53.053 latency-µs/object
# POLL·419 C1·81235 C1E·87719 C3·5300 C6·525
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·2 50000	37874.8 req/s  52.806 latency-µs/object
# POLL·365 C1·78528 C1E·89802 C3·3918 C6·1988

# 3 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	48059.0 req/s  62.423 latency-µs/object
# POLL·3136 C1·156487 C1E·112098 C3·1253 C6·222
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	48045.7 req/s  62.440 latency-µs/object
# POLL·3481 C1·156897 C1E·112680 C3·1510 C6·142
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	48078.2 req/s  62.398 latency-µs/object
# POLL·3252 C1·153999 C1E·113407 C3·1276 C6·166
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	48233.7 req/s  62.197 latency-µs/object
# POLL·3136 C1·156220 C1E·112087 C3·1326 C6·174
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·3 100000	48228.8 req/s  62.204 latency-µs/object
# POLL·3220 C1·155642 C1E·113303 C3·1376 C6·365

# 4 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59092.4 req/s  67.691 latency-µs/object
# POLL·7896 C1·158641 C1E·45990 C3·741 C6·49
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59462.2 req/s  67.270 latency-µs/object
# POLL·7723 C1·157242 C1E·45778 C3·768 C6·48
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59232.2 req/s  67.531 latency-µs/object
# POLL·7822 C1·158654 C1E·46051 C3·587 C6·43
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59138.0 req/s  67.638 latency-µs/object
# POLL·7764 C1·156994 C1E·46431 C3·393 C6·373
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·4 100000	59251.7 req/s  67.509 latency-µs/object
# POLL·7792 C1·159538 C1E·45088 C3·872 C6·39

# 8 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78518.4 req/s  101.887 latency-µs/object
# POLL·5268 C1·68573 C1E·21712 C3·513 C6·572
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78178.5 req/s  102.330 latency-µs/object
# POLL·5217 C1·68219 C1E·21960 C3·541 C6·373
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78291.7 req/s  102.182 latency-µs/object
# POLL·5385 C1·67710 C1E·21143 C3·557 C6·106
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78614.6 req/s  101.762 latency-µs/object
# POLL·4881 C1·67126 C1E·21806 C3·687 C6·421
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·8 100000	78557.8 req/s  101.836 latency-µs/object
# POLL·5186 C1·67611 C1E·22440 C3·548 C6·322

# 12 clients in parallel
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	82681.6 req/s  145.135 latency-µs/object
# POLL·3669 C1·45721 C1E·21275 C3·426 C6·337
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	82105.1 req/s  146.154 latency-µs/object
# POLL·6471 C1·80632 C1E·33181 C3·682 C6·358
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 200000	82882.1 req/s  144.784 latency-µs/object
# POLL·6977 C1·81174 C1E·30171 C3·710 C6·305
# NEO/go (tzodb_go): skipping SHA1 computations
Benchmarkneo/go/fs1(!sha1)-zwrk.go(!sha1)·12 100000	83589.4 req/s  143.559 latency-µs/object
# POLL·3296 C1·42561 C1E·22757 C3·736 C6·611
