>>> bench-local

*** neotest: node
date:	Mon, 05 Mar 2018 13:49:57 +0300
xnode:	kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
uname:	Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
cpu:	Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
cpu/[0-3]/freq: intel_pstate/performance [2.60GHz - 2.60GHz]
cpu/[0-3]/idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
WARNING: cpu: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
disk/sda: SanDisk X400 M.2  rev 0012  477G
nic/eth0: Intel Corporation Ethernet Connection I219-LM rev 21
nic/eth0/features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
nic/eth0/coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
nic/eth0/status:   up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
nic/wlan0: Intel Corporation Wireless 8260 rev 3a
nic/wlan0/features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
nic/wlan0/coalesce: rxc: ?,  txc: ?
nic/wlan0/status:   down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
WARNING: nic/wlan0: TSO not enabled - TCP latency with packets > MSS will be poor
sw/python:          Python 2.7.14
sw/go:              go version go1.10 linux/amd64
sw/sqlite:          sqlite 3.22.0 (py mod 2.6.0)
sw/mysqld:          mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
sw/neo:             v1.8.1-1579-g916782b6-dirty
sw/zodb:            5.3.0-12-g2115c90aa
sw/zeo:             5.1.1-7-gf9e4442d
sw/mysqlclient:     1.3.12
sw/wendelin.core:   v0.11-15-gf785ac0

*** cpu:

node:	deco
cluster:
Benchmarkpystone 1 218772 pystone/s	# POLL·0 C1·1 C1E·3 C3·13 C6·34 C7s·0 C8·61 C9·0 C10·4
Benchmarkpystone 1 219149 pystone/s	# POLL·0 C1·2 C1E·0 C3·4 C6·43 C7s·0 C8·63 C9·0 C10·17
Benchmarkpystone 1 221405 pystone/s	# POLL·0 C1·0 C1E·2 C3·9 C6·51 C7s·0 C8·57 C9·0 C10·5
Benchmarkpystone 1 223209 pystone/s	# POLL·1 C1·1 C1E·6 C3·9 C6·49 C7s·0 C8·56 C9·0 C10·4
Benchmarkpystone 1 213764 pystone/s	# POLL·0 C1·3 C1E·3 C3·12 C6·44 C7s·0 C8·70 C9·0 C10·9
Benchmarkneo/py/sql-zhash.go 2127 198.2 µs/object	# crc32:14640593  nread=8540363  t=421.718908ms	# POLL·5 C1·6610 C1E·13909 C3·781 C6·303 C7s·0 C8·22 C9·0 C10·3
Benchmarkneo/py/sql-zhash.go 2127 197.8 µs/object	# crc32:14640593  nread=8540363  t=420.862967ms	# POLL·1 C1·6651 C1E·13488 C3·1200 C6·243 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go 2127 196.3 µs/object	# crc32:14640593  nread=8540363  t=417.766216ms	# POLL·5 C1·6579 C1E·13896 C3·851 C6·265 C7s·1 C8·24 C9·3 C10·3
Benchmarkneo/py/sql-zhash.go 2127 196.9 µs/object	# crc32:14640593  nread=8540363  t=419.082235ms	# POLL·6 C1·6547 C1E·14006 C3·753 C6·246 C7s·0 C8·23 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go 2127 197.3 µs/object	# crc32:14640593  nread=8540363  t=419.765143ms	# POLL·1 C1·6554 C1E·13872 C3·945 C6·208 C7s·3 C8·26 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go+prefetch128 2127 181.3 µs/object	# crc32:14640593  nread=8540363  t=385.702372ms	# POLL·35 C1·7347 C1E·12000 C3·768 C6·233 C7s·0 C8·13 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go+prefetch128 2127 180.8 µs/object	# crc32:14640593  nread=8540363  t=384.715342ms	# POLL·51 C1·7849 C1E·11244 C3·716 C6·352 C7s·2 C8·13 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go+prefetch128 2127 181.1 µs/object	# crc32:14640593  nread=8540363  t=385.368156ms	# POLL·50 C1·7527 C1E·11946 C3·681 C6·221 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go+prefetch128 2127 176.2 µs/object	# crc32:14640593  nread=8540363  t=375.056158ms	# POLL·36 C1·6912 C1E·12320 C3·490 C6·349 C7s·0 C8·10 C9·0 C10·0
Benchmarkneo/py/sql-zhash.go+prefetch128 2127 182.3 µs/object	# crc32:14640593  nread=8540363  t=387.900133ms	# POLL·43 C1·6984 C1E·12796 C3·609 C6·166 C7s·0 C8·21 C9·0 C10·0

# 1 clients in parallel
Benchmarkneo/py/sql-zwrk.go·1 10000	5064.4 req/s  197.459 latency-µs/object	# POLL·9 C1·37501 C1E·78077 C3·5793 C6·1373 C7s·0 C8·23 C9·0 C10·0
Benchmarkneo/py/sql-zwrk.go·1 10000	5118.0 req/s  195.389 latency-µs/object	# POLL·15 C1·37740 C1E·79304 C3·4645 C6·1041 C7s·1 C8·26 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·1 10000	5055.5 req/s  197.804 latency-µs/object	# POLL·12 C1·37589 C1E·78701 C3·5210 C6·1306 C7s·0 C8·16 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·1 10000	5070.0 req/s  197.239 latency-µs/object	# POLL·4 C1·37612 C1E·78824 C3·5422 C6·908 C7s·4 C8·32 C9·0 C10·0
Benchmarkneo/py/sql-zwrk.go·1 10000	5134.4 req/s  194.766 latency-µs/object	# POLL·12 C1·37418 C1E·80470 C3·3984 C6·988 C7s·1 C8·34 C9·0 C10·2

# 2 clients in parallel
Benchmarkneo/py/sql-zwrk.go·2 10000	5572.5 req/s  358.904 latency-µs/object	# POLL·222 C1·55753 C1E·51017 C3·4961 C6·751 C7s·0 C8·19 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·2 10000	5668.9 req/s  352.804 latency-µs/object	# POLL·139 C1·56516 C1E·50638 C3·4670 C6·753 C7s·0 C8·17 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·2 10000	5618.6 req/s  355.963 latency-µs/object	# POLL·177 C1·56279 C1E·49957 C3·5116 C6·1028 C7s·0 C8·19 C9·0 C10·1
Benchmarkneo/py/sql-zwrk.go·2 10000	5707.1 req/s  350.440 latency-µs/object	# POLL·145 C1·54419 C1E·52408 C3·4694 C6·959 C7s·1 C8·20 C9·0 C10·1
Benchmarkneo/py/sql-zwrk.go·2 10000	5568.0 req/s  359.193 latency-µs/object	# POLL·182 C1·54702 C1E·51611 C3·5159 C6·979 C7s·0 C8·18 C9·0 C10·2

# 3 clients in parallel
Benchmarkneo/py/sql-zwrk.go·3 10000	5615.1 req/s  534.269 latency-µs/object	# POLL·156 C1·52830 C1E·54319 C3·4846 C6·591 C7s·0 C8·11 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·3 10000	5649.4 req/s  531.025 latency-µs/object	# POLL·121 C1·52651 C1E·55120 C3·3594 C6·1242 C7s·0 C8·18 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·3 10000	5654.6 req/s  530.543 latency-µs/object	# POLL·186 C1·56278 C1E·50626 C3·4759 C6·949 C7s·0 C8·36 C9·0 C10·1
Benchmarkneo/py/sql-zwrk.go·3 10000	5580.0 req/s  537.632 latency-µs/object	# POLL·226 C1·58774 C1E·46747 C3·5870 C6·965 C7s·0 C8·11 C9·0 C10·0
Benchmarkneo/py/sql-zwrk.go·3 10000	4865.9 req/s  616.537 latency-µs/object	# POLL·245 C1·54202 C1E·45735 C3·4978 C6·890 C7s·0 C8·23 C9·0 C10·1

# 4 clients in parallel
Benchmarkneo/py/sql-zwrk.go·4 10000	5620.9 req/s  711.632 latency-µs/object	# POLL·357 C1·57263 C1E·48046 C3·4799 C6·773 C7s·0 C8·10 C9·0 C10·2
Benchmarkneo/py/sql-zwrk.go·4 10000	5573.8 req/s  717.648 latency-µs/object	# POLL·155 C1·52320 C1E·54997 C3·4265 C6·1025 C7s·0 C8·26 C9·0 C10·0
Benchmarkneo/py/sql-zwrk.go·4 10000	5520.9 req/s  724.515 latency-µs/object	# POLL·179 C1·56647 C1E·49125 C3·5987 C6·687 C7s·0 C8·24 C9·0 C10·1
Benchmarkneo/py/sql-zwrk.go·4 10000	5551.8 req/s  720.486 latency-µs/object	# POLL·214 C1·57146 C1E·49447 C3·5132 C6·785 C7s·0 C8·25 C9·0 C10·1
Benchmarkneo/py/sql-zwrk.go·4 10000	5536.5 req/s  722.483 latency-µs/object	# POLL·160 C1·55543 C1E·50364 C3·5516 C6·1059 C7s·0 C8·26 C9·0 C10·0

# 8 clients in parallel
Benchmarkneo/py/sql-zwrk.go·8 10000	5598.2 req/s  1429.032 latency-µs/object	# POLL·168 C1·56673 C1E·49925 C3·4883 C6·1144 C7s·0 C8·135 C9·0 C10·159
Benchmarkneo/py/sql-zwrk.go·8 10000	5629.9 req/s  1420.977 latency-µs/object	# POLL·142 C1·52286 C1E·55070 C3·4812 C6·507 C7s·0 C8·143 C9·0 C10·139
Benchmarkneo/py/sql-zwrk.go·8 10000	5628.7 req/s  1421.282 latency-µs/object	# POLL·212 C1·58551 C1E·47513 C3·5249 C6·1141 C7s·0 C8·124 C9·0 C10·95
Benchmarkneo/py/sql-zwrk.go·8 10000	5702.0 req/s  1403.021 latency-µs/object	# POLL·178 C1·53800 C1E·54160 C3·3780 C6·807 C7s·0 C8·94 C9·0 C10·82
Benchmarkneo/py/sql-zwrk.go·8 10000	5631.2 req/s  1420.663 latency-µs/object	# POLL·140 C1·57713 C1E·49447 C3·4511 C6·1009 C7s·1 C8·23 C9·0 C10·1

# 12 clients in parallel
Benchmarkneo/py/sql-zwrk.go·12 10000	5580.4 req/s  2150.372 latency-µs/object	# POLL·184 C1·57218 C1E·49589 C3·5101 C6·874 C7s·0 C8·135 C9·0 C10·93
Benchmarkneo/py/sql-zwrk.go·12 10000	5620.7 req/s  2134.961 latency-µs/object	# POLL·135 C1·53734 C1E·53758 C3·4588 C6·685 C7s·1 C8·125 C9·0 C10·90
Benchmarkneo/py/sql-zwrk.go·12 10000	5638.8 req/s  2128.111 latency-µs/object	# POLL·245 C1·59367 C1E·47040 C3·5469 C6·788 C7s·0 C8·130 C9·0 C10·94
Benchmarkneo/py/sql-zwrk.go·12 10000	5609.2 req/s  2139.324 latency-µs/object	# POLL·178 C1·55167 C1E·51578 C3·4650 C6·1340 C7s·1 C8·122 C9·0 C10·113
Benchmarkneo/py/sql-zwrk.go·12 10000	5595.7 req/s  2144.503 latency-µs/object	# POLL·286 C1·58633 C1E·47703 C3·5161 C6·960 C7s·0 C8·134 C9·0 C10·103

# 16 clients in parallel
Benchmarkneo/py/sql-zwrk.go·16 10000	5531.5 req/s  2892.519 latency-µs/object	# POLL·369 C1·54727 C1E·51643 C3·5060 C6·1117 C7s·1 C8·168 C9·0 C10·90
Benchmarkneo/py/sql-zwrk.go·16 10000	5528.9 req/s  2893.905 latency-µs/object	# POLL·386 C1·80083 C1E·68429 C3·7896 C6·1140 C7s·0 C8·182 C9·0 C10·107
Benchmarkneo/py/sql-zwrk.go·16 10000	5557.7 req/s  2878.904 latency-µs/object	# POLL·234 C1·52625 C1E·54460 C3·4713 C6·957 C7s·2 C8·195 C9·0 C10·126
Benchmarkneo/py/sql-zwrk.go·16 10000	5541.6 req/s  2887.271 latency-µs/object	# POLL·116 C1·50165 C1E·57609 C3·4054 C6·1226 C7s·0 C8·214 C9·0 C10·194
Benchmarkneo/py/sql-zwrk.go·16 10000	5523.9 req/s  2896.498 latency-µs/object	# POLL·197 C1·55562 C1E·50530 C3·5605 C6·1026 C7s·0 C8·146 C9·0 C10·167
2018-03-05 14:03:05.3791 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/py sql (logging disabled)
2018-03-05 14:03:07 139885690484736 [Note] mysqld (mysqld 10.1.29-MariaDB-6) starting as process 17896 ...
Benchmarkneo/py(!log)/sql-zhash.py 2127 732.6 µs/object	# crc32:14640593  nread=8540363  t=1.559s	# POLL·1 C1·16225 C1E·6836 C3·2556 C6·2765 C7s·2 C8·826 C9·0 C10·193
Benchmarkneo/py(!log)/sql-zhash.py 2127 410.4 µs/object	# crc32:14640593  nread=8540363  t=0.873s	# POLL·1 C1·26891 C1E·4961 C3·345 C6·428 C7s·0 C8·206 C9·0 C10·89
Benchmarkneo/py(!log)/sql-zhash.py 2127 388.6 µs/object	# crc32:14640593  nread=8540363  t=0.827s	# POLL·1 C1·23465 C1E·5409 C3·1002 C6·505 C7s·1 C8·234 C9·0 C10·122
Benchmarkneo/py(!log)/sql-zhash.py 2127 366.8 µs/object	# crc32:14640593  nread=8540363  t=0.781s	# POLL·3 C1·20887 C1E·5718 C3·3970 C6·1127 C7s·0 C8·190 C9·0 C10·83
Benchmarkneo/py(!log)/sql-zhash.py 2127 372.1 µs/object	# crc32:14640593  nread=8540363  t=0.792s	# POLL·3 C1·23742 C1E·6136 C3·500 C6·581 C7s·0 C8·177 C9·0 C10·85

Benchmarkneo/py(!log)/sql-zhash.go 2127 181.5 µs/object	# crc32:14640593  nread=8540363  t=386.289568ms	# POLL·3 C1·6645 C1E·14313 C3·349 C6·273 C7s·1 C8·16 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go 2127 184.7 µs/object	# crc32:14640593  nread=8540363  t=393.01967ms	# POLL·5 C1·6576 C1E·14311 C3·469 C6·186 C7s·0 C8·20 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go 2127 185.5 µs/object	# crc32:14640593  nread=8540363  t=394.672537ms	# POLL·7 C1·6590 C1E·14284 C3·326 C6·371 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go 2127 181.6 µs/object	# crc32:14640593  nread=8540363  t=386.380626ms	# POLL·5 C1·6596 C1E·14478 C3·130 C6·389 C7s·0 C8·12 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go 2127 181.8 µs/object	# crc32:14640593  nread=8540363  t=386.957741ms	# POLL·7 C1·6562 C1E·14366 C3·410 C6·197 C7s·1 C8·15 C9·0 C10·2
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 166.9 µs/object	# crc32:14640593  nread=8540363  t=355.068092ms	# POLL·14 C1·7822 C1E·11837 C3·369 C6·220 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 161.6 µs/object	# crc32:14640593  nread=8540363  t=343.880665ms	# POLL·13 C1·8431 C1E·11168 C3·455 C6·298 C7s·3 C8·7 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 166.8 µs/object	# crc32:14640593  nread=8540363  t=355.045371ms	# POLL·19 C1·8988 C1E·10980 C3·444 C6·339 C7s·0 C8·17 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 162.0 µs/object	# crc32:14640593  nread=8540363  t=344.712201ms	# POLL·14 C1·8483 C1E·11371 C3·244 C6·227 C7s·0 C8·14 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zhash.go+prefetch128 2127 164.8 µs/object	# crc32:14640593  nread=8540363  t=350.739947ms	# POLL·17 C1·8674 C1E·11189 C3·367 C6·205 C7s·1 C8·15 C9·0 C10·0

# 1 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5574.6 req/s  179.386 latency-µs/object	# POLL·58 C1·37510 C1E·82536 C3·1786 C6·889 C7s·1 C8·22 C9·0 C10·1
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5500.3 req/s  181.807 latency-µs/object	# POLL·68 C1·37536 C1E·82226 C3·2017 C6·973 C7s·0 C8·21 C9·0 C10·4
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5536.6 req/s  180.618 latency-µs/object	# POLL·24 C1·37363 C1E·81726 C3·1727 C6·1848 C7s·3 C8·23 C9·1 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5493.9 req/s  182.019 latency-µs/object	# POLL·29 C1·37460 C1E·81483 C3·1979 C6·1672 C7s·0 C8·22 C9·0 C10·2
Benchmarkneo/py(!log)/sql-zwrk.go·1 10000	5463.5 req/s  183.032 latency-µs/object	# POLL·49 C1·37624 C1E·81543 C3·2392 C6·1114 C7s·0 C8·20 C9·0 C10·0

# 2 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6348.0 req/s  315.058 latency-µs/object	# POLL·41 C1·63762 C1E·46868 C3·1377 C6·565 C7s·0 C8·14 C9·0 C10·5
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6329.2 req/s  315.995 latency-µs/object	# POLL·53 C1·62200 C1E·48642 C3·1168 C6·533 C7s·0 C8·18 C9·0 C10·1
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6277.2 req/s  318.614 latency-µs/object	# POLL·53 C1·63343 C1E·47025 C3·1895 C6·396 C7s·0 C8·23 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6350.9 req/s  314.914 latency-µs/object	# POLL·52 C1·59493 C1E·50876 C3·1841 C6·391 C7s·2 C8·24 C9·0 C10·1
Benchmarkneo/py(!log)/sql-zwrk.go·2 10000	6254.9 req/s  319.748 latency-µs/object	# POLL·60 C1·62508 C1E·47398 C3·2099 C6·592 C7s·1 C8·16 C9·0 C10·1

# 3 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6125.5 req/s  489.754 latency-µs/object	# POLL·46 C1·59872 C1E·50032 C3·2274 C6·531 C7s·0 C8·25 C9·0 C10·1
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6208.0 req/s  483.247 latency-µs/object	# POLL·49 C1·57639 C1E·52890 C3·1630 C6·407 C7s·0 C8·16 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6225.5 req/s  481.888 latency-µs/object	# POLL·56 C1·62078 C1E·48340 C3·1827 C6·441 C7s·3 C8·17 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6223.2 req/s  482.070 latency-µs/object	# POLL·35 C1·60255 C1E·49540 C3·2214 C6·552 C7s·0 C8·7 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·3 10000	6231.0 req/s  481.462 latency-µs/object	# POLL·50 C1·60669 C1E·49489 C3·1796 C6·628 C7s·0 C8·14 C9·0 C10·0

# 4 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6247.0 req/s  640.306 latency-µs/object	# POLL·45 C1·62890 C1E·47285 C3·1682 C6·727 C7s·0 C8·9 C9·0 C10·1
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6164.1 req/s  648.922 latency-µs/object	# POLL·55 C1·62329 C1E·47435 C3·2203 C6·578 C7s·0 C8·13 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6247.7 req/s  640.231 latency-µs/object	# POLL·53 C1·62019 C1E·48476 C3·1828 C6·369 C7s·0 C8·13 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6208.9 req/s  644.238 latency-µs/object	# POLL·42 C1·62870 C1E·47658 C3·1768 C6·347 C7s·0 C8·15 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·4 10000	6243.5 req/s  640.669 latency-µs/object	# POLL·48 C1·60048 C1E·50400 C3·1783 C6·535 C7s·0 C8·20 C9·0 C10·1

# 8 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6261.5 req/s  1277.647 latency-µs/object	# POLL·27 C1·62291 C1E·47541 C3·2043 C6·722 C7s·0 C8·85 C9·0 C10·80
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6236.5 req/s  1282.765 latency-µs/object	# POLL·30 C1·60857 C1E·48766 C3·2554 C6·457 C7s·2 C8·17 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6210.0 req/s  1288.254 latency-µs/object	# POLL·38 C1·62839 C1E·46908 C3·2328 C6·521 C7s·0 C8·103 C9·0 C10·81
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6235.2 req/s  1283.041 latency-µs/object	# POLL·26 C1·61934 C1E·48088 C3·2188 C6·546 C7s·0 C8·12 C9·0 C10·0
Benchmarkneo/py(!log)/sql-zwrk.go·8 10000	6308.8 req/s  1268.069 latency-µs/object	# POLL·32 C1·63480 C1E·47160 C3·1695 C6·576 C7s·0 C8·102 C9·0 C10·92

# 12 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6322.0 req/s  1898.147 latency-µs/object	# POLL·40 C1·61870 C1E·48342 C3·2164 C6·385 C7s·1 C8·100 C9·0 C10·88
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6217.7 req/s  1929.962 latency-µs/object	# POLL·42 C1·60302 C1E·49185 C3·2936 C6·467 C7s·0 C8·142 C9·0 C10·72
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6204.6 req/s  1934.051 latency-µs/object	# POLL·31 C1·60079 C1E·49955 C3·2355 C6·488 C7s·0 C8·142 C9·0 C10·103
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6283.1 req/s  1909.900 latency-µs/object	# POLL·38 C1·61795 C1E·48328 C3·2032 C6·693 C7s·0 C8·125 C9·0 C10·88
Benchmarkneo/py(!log)/sql-zwrk.go·12 10000	6288.5 req/s  1908.255 latency-µs/object	# POLL·25 C1·63625 C1E·46140 C3·2518 C6·613 C7s·0 C8·114 C9·0 C10·87

# 16 clients in parallel
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6273.4 req/s  2550.444 latency-µs/object	# POLL·28 C1·63292 C1E·45920 C3·2742 C6·910 C7s·1 C8·196 C9·0 C10·90
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6264.0 req/s  2554.285 latency-µs/object	# POLL·20 C1·62538 C1E·47158 C3·2816 C6·538 C7s·0 C8·110 C9·0 C10·65
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6291.3 req/s  2543.214 latency-µs/object	# POLL·26 C1·61944 C1E·48054 C3·2366 C6·563 C7s·0 C8·137 C9·0 C10·157
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6194.5 req/s  2582.947 latency-µs/object	# POLL·60 C1·56845 C1E·53081 C3·2549 C6·413 C7s·0 C8·102 C9·0 C10·70
Benchmarkneo/py(!log)/sql-zwrk.go·16 10000	6257.3 req/s  2557.002 latency-µs/object	# POLL·45 C1·59508 C1E·50630 C3·2436 C6·402 C7s·0 C8·156 C9·0 C10·168
2018-03-05 14:04:48.1110 ERROR     NEO        [           app: 91] primary master is down
Cluster state changed

*** NEO/go fs1
unexpected packet: Retry Later in PrimaryBootstrapHandler
Connection to None lost
Benchmarkneo/go/fs1-zhash.py 2127 228.9 µs/object	# crc32:14640593  nread=8540363  t=0.487s
# POLL·161 C1·21359 C1E·6204 C3·1255 C6·1612 C7s·0 C8·457 C9·0 C10·184
Benchmarkneo/go/fs1-zhash.py 2127 223.2 µs/object	# crc32:14640593  nread=8540363  t=0.475s	# POLL·154 C1·21500 C1E·6623 C3·1814 C6·775 C7s·0 C8·101 C9·0 C10·38
Benchmarkneo/go/fs1-zhash.py 2127 228.3 µs/object	# crc32:14640593  nread=8540363  t=0.486s	# POLL·174 C1·21031 C1E·6554 C3·2354 C6·498 C7s·0 C8·82 C9·0 C10·54
Benchmarkneo/go/fs1-zhash.py 2127 227.0 µs/object	# crc32:14640593  nread=8540363  t=0.483s	# POLL·143 C1·21306 C1E·6183 C3·1388 C6·1002 C7s·0 C8·579 C9·0 C10·41
Benchmarkneo/go/fs1-zhash.py 2127 226.8 µs/object	# crc32:14640593  nread=8540363  t=0.483s	# POLL·141 C1·21393 C1E·6899 C3·1981 C6·427 C7s·0 C8·113 C9·0 C10·49

Benchmarkneo/go/fs1-zhash.go 2127 56.4 µs/object	# crc32:14640593  nread=8540363  t=120.066239ms	# POLL·266 C1·13253 C1E·1172 C3·24 C6·73 C7s·0 C8·12 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go 2127 56.8 µs/object	# crc32:14640593  nread=8540363  t=120.838365ms	# POLL·245 C1·13158 C1E·1204 C3·26 C6·44 C7s·0 C8·7 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go 2127 56.9 µs/object	# crc32:14640593  nread=8540363  t=121.074006ms	# POLL·247 C1·13255 C1E·1126 C3·19 C6·56 C7s·0 C8·10 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go 2127 57.4 µs/object	# crc32:14640593  nread=8540363  t=122.198856ms	# POLL·261 C1·13257 C1E·1185 C3·15 C6·44 C7s·0 C8·17 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go 2127 56.8 µs/object	# crc32:14640593  nread=8540363  t=120.839131ms	# POLL·244 C1·13424 C1E·1074 C3·18 C6·58 C7s·0 C8·17 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 25.2 µs/object	# crc32:14640593  nread=8540363  t=53.57593ms	# POLL·112 C1·2266 C1E·519 C3·27 C6·60 C7s·0 C8·18 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 24.3 µs/object	# crc32:14640593  nread=8540363  t=51.800164ms	# POLL·95 C1·2268 C1E·473 C3·22 C6·66 C7s·0 C8·8 C9·0 C10·1
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 24.6 µs/object	# crc32:14640593  nread=8540363  t=52.416058ms	# POLL·76 C1·2127 C1E·502 C3·32 C6·56 C7s·0 C8·12 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 24.6 µs/object	# crc32:14640593  nread=8540363  t=52.418938ms	# POLL·79 C1·2461 C1E·496 C3·12 C6·69 C7s·0 C8·11 C9·0 C10·0
Benchmarkneo/go/fs1-zhash.go+prefetch128 2127 24.7 µs/object	# crc32:14640593  nread=8540363  t=52.553147ms	# POLL·79 C1·2103 C1E·516 C3·25 C6·60 C7s·0 C8·15 C9·0 C10·0

# 1 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·1 30000	18321.6 req/s  54.580 latency-µs/object	# POLL·4480 C1·259772 C1E·17936 C3·29 C6·79 C7s·0 C8·9 C9·0 C10·0
Benchmarkneo/go/fs1-zwrk.go·1 30000	18418.8 req/s  54.292 latency-µs/object	# POLL·4511 C1·260085 C1E·17764 C3·28 C6·63 C7s·0 C8·15 C9·0 C10·0
Benchmarkneo/go/fs1-zwrk.go·1 30000	18391.2 req/s  54.374 latency-µs/object	# POLL·4424 C1·259221 C1E·17702 C3·20 C6·45 C7s·0 C8·13 C9·0 C10·0
Benchmarkneo/go/fs1-zwrk.go·1 30000	18330.2 req/s  54.555 latency-µs/object	# POLL·4580 C1·259908 C1E·18300 C3·25 C6·79 C7s·0 C8·13 C9·0 C10·0
Benchmarkneo/go/fs1-zwrk.go·1 30000	18333.4 req/s  54.545 latency-µs/object	# POLL·4570 C1·260867 C1E·17396 C3·32 C6·81 C7s·0 C8·13 C9·0 C10·0

# 2 clients in parallel
Benchmarkneo/go/fs1-zwrk.go·2 50000	38420.5 req/s  52.056 latency-µs/object	# POLL·1844 C1·115428 C1E·12228 C3·123 C6·131 C7s·0 C8·33 C9·0 C10·0
